+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4316   |
|  epoch 2  |   0.2989   |
|  epoch 3  |   0.2468   |
|  epoch 4  |   0.2168   |
|  epoch 5  |   0.1994   |
|  epoch 6  |   0.1835   |
|  epoch 7  |   0.1676   |
|  epoch 8  |   0.1535   |
|  epoch 9  |   0.1379   |
|  epoch 10 |   0.1269   |
|  epoch 11 |   0.1146   |
|  epoch 12 |   0.1012   |
|  epoch 13 |   0.0942   |
|  epoch 14 |   0.0835   |
|  epoch 15 |   0.0769   |
|  epoch 16 |   0.0657   |
|  epoch 17 |   0.0615   |
|  epoch 18 |   0.0542   |
|  epoch 19 |   0.0515   |
|  epoch 20 |   0.0455   |
|  epoch 21 |   0.0430   |
|  epoch 22 |   0.0408   |
|  epoch 23 |   0.0394   |
|  epoch 24 |   0.0366   |
|  epoch 25 |   0.0340   |
|  epoch 26 |   0.0281   |
|  epoch 27 |   0.0301   |
|  epoch 28 |   0.0252   |
|  epoch 29 |   0.0253   |
|  epoch 30 |   0.0268   |
|  epoch 31 |   0.0264   |
|  epoch 32 |   0.0234   |
|  epoch 33 |   0.0214   |
|  epoch 34 |   0.0214   |
|  epoch 35 |   0.0216   |
|  epoch 36 |   0.0203   |
|  epoch 37 |   0.0187   |
|  epoch 38 |   0.0181   |
|  epoch 39 |   0.0179   |
|  epoch 40 |   0.0167   |
|  epoch 41 |   0.0169   |
|  epoch 42 |   0.0162   |
|  epoch 43 |   0.0162   |
|  epoch 44 |   0.0164   |
|  epoch 45 |   0.0143   |
|  epoch 46 |   0.0165   |
|  epoch 47 |   0.0162   |
|  epoch 48 |   0.0144   |
|  epoch 49 |   0.0118   |
|  epoch 50 |   0.0153   |
|  epoch 51 |   0.0126   |
|  epoch 52 |   0.0139   |
|  epoch 53 |   0.0124   |
|  epoch 54 |   0.0142   |
|  epoch 55 |   0.0114   |
|  epoch 56 |   0.0127   |
|  epoch 57 |   0.0117   |
|  epoch 58 |   0.0114   |
|  epoch 59 |   0.0109   |
|  epoch 60 |   0.0133   |
|  epoch 61 |   0.0108   |
|  epoch 62 |   0.0105   |
|  epoch 63 |   0.0135   |
|  epoch 64 |   0.0113   |
|  epoch 65 |   0.0100   |
|  epoch 66 |   0.0098   |
|  epoch 67 |   0.0113   |
|  epoch 68 |   0.0115   |
|  epoch 69 |   0.0098   |
|  epoch 70 |   0.0108   |
|  epoch 71 |   0.0091   |
|  epoch 72 |   0.0098   |
|  epoch 73 |   0.0086   |
|  epoch 74 |   0.0086   |
|  epoch 75 |   0.0096   |
|  epoch 76 |   0.0114   |
|  epoch 77 |   0.0085   |
|  epoch 78 |   0.0080   |
|  epoch 79 |   0.0087   |
|  epoch 80 |   0.0091   |
|  epoch 81 |   0.0084   |
|  epoch 82 |   0.0096   |
|  epoch 83 |   0.0085   |
|  epoch 84 |   0.0103   |
|  epoch 85 |   0.0068   |
|  epoch 86 |   0.0065   |
|  epoch 87 |   0.0077   |
|  epoch 88 |   0.0095   |
|  epoch 89 |   0.0080   |
|  epoch 90 |   0.0087   |
|  epoch 91 |   0.0086   |
|  epoch 92 |   0.0065   |
|  epoch 93 |   0.0092   |
|  epoch 94 |   0.0082   |
|  epoch 95 |   0.0061   |
|  epoch 96 |   0.0076   |
|  epoch 97 |   0.0066   |
|  epoch 98 |   0.0079   |
|  epoch 99 |   0.0083   |
| epoch 100 |   0.0080   |
+-----------+------------+
