+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4686   |
|  epoch 2  |   0.2989   |
|  epoch 3  |   0.2565   |
|  epoch 4  |   0.2248   |
|  epoch 5  |   0.2015   |
|  epoch 6  |   0.1826   |
|  epoch 7  |   0.1606   |
|  epoch 8  |   0.1453   |
|  epoch 9  |   0.1274   |
|  epoch 10 |   0.1147   |
|  epoch 11 |   0.1063   |
|  epoch 12 |   0.0937   |
|  epoch 13 |   0.0858   |
|  epoch 14 |   0.0753   |
|  epoch 15 |   0.0661   |
|  epoch 16 |   0.0601   |
|  epoch 17 |   0.0543   |
|  epoch 18 |   0.0510   |
|  epoch 19 |   0.0443   |
|  epoch 20 |   0.0423   |
|  epoch 21 |   0.0356   |
|  epoch 22 |   0.0353   |
|  epoch 23 |   0.0359   |
|  epoch 24 |   0.0272   |
|  epoch 25 |   0.0407   |
|  epoch 26 |   0.0302   |
|  epoch 27 |   0.0238   |
|  epoch 28 |   0.0298   |
|  epoch 29 |   0.0194   |
|  epoch 30 |   0.0223   |
|  epoch 31 |   0.0177   |
|  epoch 32 |   0.0172   |
|  epoch 33 |   0.0201   |
|  epoch 34 |   0.0186   |
|  epoch 35 |   0.0203   |
|  epoch 36 |   0.0133   |
|  epoch 37 |   0.0154   |
|  epoch 38 |   0.0154   |
|  epoch 39 |   0.0183   |
|  epoch 40 |   0.0138   |
|  epoch 41 |   0.0147   |
|  epoch 42 |   0.0130   |
|  epoch 43 |   0.0137   |
|  epoch 44 |   0.0138   |
|  epoch 45 |   0.0120   |
|  epoch 46 |   0.0108   |
|  epoch 47 |   0.0144   |
|  epoch 48 |   0.0133   |
|  epoch 49 |   0.0106   |
|  epoch 50 |   0.0121   |
|  epoch 51 |   0.0100   |
|  epoch 52 |   0.0115   |
|  epoch 53 |   0.0106   |
|  epoch 54 |   0.0108   |
|  epoch 55 |   0.0093   |
|  epoch 56 |   0.0121   |
|  epoch 57 |   0.0111   |
|  epoch 58 |   0.0096   |
|  epoch 59 |   0.0111   |
|  epoch 60 |   0.0096   |
|  epoch 61 |   0.0070   |
|  epoch 62 |   0.0126   |
|  epoch 63 |   0.0093   |
|  epoch 64 |   0.0082   |
|  epoch 65 |   0.0082   |
|  epoch 66 |   0.0109   |
|  epoch 67 |   0.0063   |
|  epoch 68 |   0.0092   |
|  epoch 69 |   0.0083   |
|  epoch 70 |   0.0080   |
|  epoch 71 |   0.0092   |
|  epoch 72 |   0.0060   |
|  epoch 73 |   0.0059   |
|  epoch 74 |   0.0082   |
|  epoch 75 |   0.0117   |
|  epoch 76 |   0.0088   |
|  epoch 77 |   0.0065   |
|  epoch 78 |   0.0080   |
|  epoch 79 |   0.0078   |
|  epoch 80 |   0.0079   |
|  epoch 81 |   0.0066   |
|  epoch 82 |   0.0049   |
|  epoch 83 |   0.0058   |
|  epoch 84 |   0.0061   |
|  epoch 85 |   0.0063   |
|  epoch 86 |   0.0063   |
|  epoch 87 |   0.0071   |
|  epoch 88 |   0.0086   |
|  epoch 89 |   0.0054   |
|  epoch 90 |   0.0091   |
|  epoch 91 |   0.0071   |
|  epoch 92 |   0.0045   |
|  epoch 93 |   0.0042   |
|  epoch 94 |   0.0051   |
|  epoch 95 |   0.0065   |
|  epoch 96 |   0.0068   |
|  epoch 97 |   0.0073   |
|  epoch 98 |   0.0048   |
|  epoch 99 |   0.0059   |
| epoch 100 |   0.0028   |
+-----------+------------+
