+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   3.4702   |
| epoch 2  |   3.2347   |
| epoch 3  |   3.0465   |
| epoch 4  |   2.8693   |
| epoch 5  |   2.5597   |
| epoch 6  |   2.4155   |
| epoch 7  |   2.2314   |
| epoch 8  |   2.1194   |
| epoch 9  |   1.9126   |
| epoch 10 |   1.8800   |
| epoch 11 |   1.7319   |
| epoch 12 |   1.6376   |
| epoch 13 |   1.4311   |
| epoch 14 |   1.4389   |
| epoch 15 |   1.3962   |
| epoch 16 |   1.2503   |
| epoch 17 |   1.2230   |
| epoch 18 |   1.2467   |
| epoch 19 |   1.0766   |
| epoch 20 |   1.0777   |
| epoch 21 |   1.0492   |
| epoch 22 |   0.9286   |
| epoch 23 |   0.9222   |
| epoch 24 |   0.9271   |
| epoch 25 |   0.8166   |
| epoch 26 |   0.7852   |
| epoch 27 |   0.7672   |
| epoch 28 |   0.7423   |
| epoch 29 |   0.7246   |
| epoch 30 |   0.7102   |
| epoch 31 |   0.6555   |
| epoch 32 |   0.6268   |
| epoch 33 |   0.5953   |
| epoch 34 |   0.6479   |
| epoch 35 |   0.5668   |
| epoch 36 |   0.5443   |
| epoch 37 |   0.5614   |
| epoch 38 |   0.5795   |
| epoch 39 |   0.5433   |
| epoch 40 |   0.5037   |
| epoch 41 |   0.5065   |
| epoch 42 |   0.4675   |
| epoch 43 |   0.4673   |
| epoch 44 |   0.4755   |
| epoch 45 |   0.4485   |
| epoch 46 |   0.4180   |
| epoch 47 |   0.4077   |
| epoch 48 |   0.4311   |
| epoch 49 |   0.3781   |
| epoch 50 |   0.3575   |
+----------+------------+
