+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   5.6876   |
| epoch 2  |   5.7642   |
| epoch 3  |   5.4349   |
| epoch 4  |   5.2151   |
| epoch 5  |   5.1824   |
| epoch 6  |   4.6990   |
| epoch 7  |   4.6285   |
| epoch 8  |   4.1547   |
| epoch 9  |   3.9259   |
| epoch 10 |   3.9134   |
| epoch 11 |   3.7031   |
| epoch 12 |   3.4260   |
| epoch 13 |   3.2995   |
| epoch 14 |   3.3695   |
| epoch 15 |   3.1533   |
| epoch 16 |   3.2115   |
| epoch 17 |   2.6542   |
| epoch 18 |   2.6440   |
| epoch 19 |   2.5623   |
| epoch 20 |   2.4473   |
| epoch 21 |   2.4646   |
| epoch 22 |   2.4037   |
| epoch 23 |   2.2385   |
| epoch 24 |   1.9531   |
| epoch 25 |   2.0044   |
| epoch 26 |   1.8440   |
| epoch 27 |   1.8243   |
| epoch 28 |   1.9685   |
| epoch 29 |   1.6235   |
| epoch 30 |   1.6009   |
| epoch 31 |   1.7351   |
| epoch 32 |   1.4582   |
| epoch 33 |   1.6331   |
| epoch 34 |   1.5047   |
| epoch 35 |   1.2949   |
| epoch 36 |   1.3578   |
| epoch 37 |   1.2770   |
| epoch 38 |   1.2275   |
| epoch 39 |   1.2516   |
| epoch 40 |   1.1882   |
| epoch 41 |   1.1959   |
| epoch 42 |   1.0797   |
| epoch 43 |   1.0404   |
| epoch 44 |   0.9633   |
| epoch 45 |   1.0264   |
| epoch 46 |   0.9605   |
| epoch 47 |   0.8544   |
| epoch 48 |   0.8411   |
| epoch 49 |   0.8970   |
| epoch 50 |   0.7945   |
+----------+------------+
