+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4097   |
|  epoch 2  |   0.2807   |
|  epoch 3  |   0.2340   |
|  epoch 4  |   0.2107   |
|  epoch 5  |   0.1902   |
|  epoch 6  |   0.1722   |
|  epoch 7  |   0.1598   |
|  epoch 8  |   0.1488   |
|  epoch 9  |   0.1351   |
|  epoch 10 |   0.1230   |
|  epoch 11 |   0.1133   |
|  epoch 12 |   0.1008   |
|  epoch 13 |   0.0935   |
|  epoch 14 |   0.0832   |
|  epoch 15 |   0.0722   |
|  epoch 16 |   0.0672   |
|  epoch 17 |   0.0638   |
|  epoch 18 |   0.0568   |
|  epoch 19 |   0.0506   |
|  epoch 20 |   0.0482   |
|  epoch 21 |   0.0452   |
|  epoch 22 |   0.0410   |
|  epoch 23 |   0.0369   |
|  epoch 24 |   0.0363   |
|  epoch 25 |   0.0326   |
|  epoch 26 |   0.0318   |
|  epoch 27 |   0.0307   |
|  epoch 28 |   0.0283   |
|  epoch 29 |   0.0294   |
|  epoch 30 |   0.0245   |
|  epoch 31 |   0.0245   |
|  epoch 32 |   0.0222   |
|  epoch 33 |   0.0252   |
|  epoch 34 |   0.0212   |
|  epoch 35 |   0.0184   |
|  epoch 36 |   0.0218   |
|  epoch 37 |   0.0193   |
|  epoch 38 |   0.0206   |
|  epoch 39 |   0.0172   |
|  epoch 40 |   0.0180   |
|  epoch 41 |   0.0145   |
|  epoch 42 |   0.0170   |
|  epoch 43 |   0.0171   |
|  epoch 44 |   0.0145   |
|  epoch 45 |   0.0143   |
|  epoch 46 |   0.0184   |
|  epoch 47 |   0.0151   |
|  epoch 48 |   0.0128   |
|  epoch 49 |   0.0123   |
|  epoch 50 |   0.0124   |
|  epoch 51 |   0.0136   |
|  epoch 52 |   0.0142   |
|  epoch 53 |   0.0134   |
|  epoch 54 |   0.0111   |
|  epoch 55 |   0.0150   |
|  epoch 56 |   0.0118   |
|  epoch 57 |   0.0111   |
|  epoch 58 |   0.0099   |
|  epoch 59 |   0.0116   |
|  epoch 60 |   0.0123   |
|  epoch 61 |   0.0128   |
|  epoch 62 |   0.0104   |
|  epoch 63 |   0.0083   |
|  epoch 64 |   0.0110   |
|  epoch 65 |   0.0093   |
|  epoch 66 |   0.0090   |
|  epoch 67 |   0.0097   |
|  epoch 68 |   0.0116   |
|  epoch 69 |   0.0089   |
|  epoch 70 |   0.0111   |
|  epoch 71 |   0.0078   |
|  epoch 72 |   0.0125   |
|  epoch 73 |   0.0089   |
|  epoch 74 |   0.0069   |
|  epoch 75 |   0.0104   |
|  epoch 76 |   0.0076   |
|  epoch 77 |   0.0087   |
|  epoch 78 |   0.0086   |
|  epoch 79 |   0.0087   |
|  epoch 80 |   0.0090   |
|  epoch 81 |   0.0075   |
|  epoch 82 |   0.0087   |
|  epoch 83 |   0.0090   |
|  epoch 84 |   0.0100   |
|  epoch 85 |   0.0075   |
|  epoch 86 |   0.0060   |
|  epoch 87 |   0.0074   |
|  epoch 88 |   0.0074   |
|  epoch 89 |   0.0093   |
|  epoch 90 |   0.0074   |
|  epoch 91 |   0.0084   |
|  epoch 92 |   0.0079   |
|  epoch 93 |   0.0072   |
|  epoch 94 |   0.0062   |
|  epoch 95 |   0.0086   |
|  epoch 96 |   0.0067   |
|  epoch 97 |   0.0075   |
|  epoch 98 |   0.0071   |
|  epoch 99 |   0.0057   |
| epoch 100 |   0.0075   |
+-----------+------------+
