+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.6082   |
|  epoch 2  |   0.4847   |
|  epoch 3  |   0.4141   |
|  epoch 4  |   0.3336   |
|  epoch 5  |   0.3230   |
|  epoch 6  |   0.3042   |
|  epoch 7  |   0.2593   |
|  epoch 8  |   0.2230   |
|  epoch 9  |   0.1957   |
|  epoch 10 |   0.1907   |
|  epoch 11 |   0.2010   |
|  epoch 12 |   0.1366   |
|  epoch 13 |   0.1261   |
|  epoch 14 |   0.1201   |
|  epoch 15 |   0.0780   |
|  epoch 16 |   0.0919   |
|  epoch 17 |   0.1107   |
|  epoch 18 |   0.0825   |
|  epoch 19 |   0.0641   |
|  epoch 20 |   0.0652   |
|  epoch 21 |   0.0664   |
|  epoch 22 |   0.1039   |
|  epoch 23 |   0.0738   |
|  epoch 24 |   0.0550   |
|  epoch 25 |   0.0669   |
|  epoch 26 |   0.0599   |
|  epoch 27 |   0.0384   |
|  epoch 28 |   0.0537   |
|  epoch 29 |   0.0306   |
|  epoch 30 |   0.0580   |
|  epoch 31 |   0.0271   |
|  epoch 32 |   0.0308   |
|  epoch 33 |   0.0219   |
|  epoch 34 |   0.0149   |
|  epoch 35 |   0.0297   |
|  epoch 36 |   0.0455   |
|  epoch 37 |   0.0324   |
|  epoch 38 |   0.0249   |
|  epoch 39 |   0.0335   |
|  epoch 40 |   0.0307   |
|  epoch 41 |   0.0197   |
|  epoch 42 |   0.0192   |
|  epoch 43 |   0.0299   |
|  epoch 44 |   0.0096   |
|  epoch 45 |   0.0212   |
|  epoch 46 |   0.0264   |
|  epoch 47 |   0.0415   |
|  epoch 48 |   0.0301   |
|  epoch 49 |   0.0519   |
|  epoch 50 |   0.0459   |
|  epoch 51 |   0.0257   |
|  epoch 52 |   0.0603   |
|  epoch 53 |   0.0208   |
|  epoch 54 |   0.0214   |
|  epoch 55 |   0.0288   |
|  epoch 56 |   0.0273   |
|  epoch 57 |   0.0130   |
|  epoch 58 |   0.0430   |
|  epoch 59 |   0.0351   |
|  epoch 60 |   0.0212   |
|  epoch 61 |   0.0278   |
|  epoch 62 |   0.0275   |
|  epoch 63 |   0.0252   |
|  epoch 64 |   0.0257   |
|  epoch 65 |   0.0349   |
|  epoch 66 |   0.0278   |
|  epoch 67 |   0.0143   |
|  epoch 68 |   0.0186   |
|  epoch 69 |   0.0179   |
|  epoch 70 |   0.0088   |
|  epoch 71 |   0.0092   |
|  epoch 72 |   0.0108   |
|  epoch 73 |   0.0067   |
|  epoch 74 |   0.0029   |
|  epoch 75 |   0.0067   |
|  epoch 76 |   0.0031   |
|  epoch 77 |   0.0017   |
|  epoch 78 |   0.0019   |
|  epoch 79 |   0.0025   |
|  epoch 80 |   0.0084   |
|  epoch 81 |   0.0052   |
|  epoch 82 |   0.0127   |
|  epoch 83 |   0.0088   |
|  epoch 84 |   0.0093   |
|  epoch 85 |   0.0096   |
|  epoch 86 |   0.0103   |
|  epoch 87 |   0.0245   |
|  epoch 88 |   0.0156   |
|  epoch 89 |   0.0101   |
|  epoch 90 |   0.0128   |
|  epoch 91 |   0.0304   |
|  epoch 92 |   0.0147   |
|  epoch 93 |   0.0197   |
|  epoch 94 |   0.0268   |
|  epoch 95 |   0.0374   |
|  epoch 96 |   0.0464   |
|  epoch 97 |   0.0302   |
|  epoch 98 |   0.0228   |
|  epoch 99 |   0.0125   |
| epoch 100 |   0.0166   |
+-----------+------------+
