+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4243   |
|  epoch 2  |   0.2990   |
|  epoch 3  |   0.2435   |
|  epoch 4  |   0.2113   |
|  epoch 5  |   0.1903   |
|  epoch 6  |   0.1716   |
|  epoch 7  |   0.1534   |
|  epoch 8  |   0.1404   |
|  epoch 9  |   0.1277   |
|  epoch 10 |   0.1123   |
|  epoch 11 |   0.1011   |
|  epoch 12 |   0.0910   |
|  epoch 13 |   0.0799   |
|  epoch 14 |   0.0728   |
|  epoch 15 |   0.0649   |
|  epoch 16 |   0.0595   |
|  epoch 17 |   0.0544   |
|  epoch 18 |   0.0492   |
|  epoch 19 |   0.0441   |
|  epoch 20 |   0.0432   |
|  epoch 21 |   0.0389   |
|  epoch 22 |   0.0372   |
|  epoch 23 |   0.0331   |
|  epoch 24 |   0.0334   |
|  epoch 25 |   0.0297   |
|  epoch 26 |   0.0289   |
|  epoch 27 |   0.0263   |
|  epoch 28 |   0.0283   |
|  epoch 29 |   0.0249   |
|  epoch 30 |   0.0254   |
|  epoch 31 |   0.0227   |
|  epoch 32 |   0.0236   |
|  epoch 33 |   0.0216   |
|  epoch 34 |   0.0200   |
|  epoch 35 |   0.0212   |
|  epoch 36 |   0.0190   |
|  epoch 37 |   0.0193   |
|  epoch 38 |   0.0198   |
|  epoch 39 |   0.0187   |
|  epoch 40 |   0.0190   |
|  epoch 41 |   0.0168   |
|  epoch 42 |   0.0166   |
|  epoch 43 |   0.0163   |
|  epoch 44 |   0.0167   |
|  epoch 45 |   0.0147   |
|  epoch 46 |   0.0158   |
|  epoch 47 |   0.0167   |
|  epoch 48 |   0.0149   |
|  epoch 49 |   0.0132   |
|  epoch 50 |   0.0143   |
|  epoch 51 |   0.0146   |
|  epoch 52 |   0.0148   |
|  epoch 53 |   0.0137   |
|  epoch 54 |   0.0145   |
|  epoch 55 |   0.0136   |
|  epoch 56 |   0.0130   |
|  epoch 57 |   0.0131   |
|  epoch 58 |   0.0134   |
|  epoch 59 |   0.0125   |
|  epoch 60 |   0.0125   |
|  epoch 61 |   0.0119   |
|  epoch 62 |   0.0109   |
|  epoch 63 |   0.0127   |
|  epoch 64 |   0.0134   |
|  epoch 65 |   0.0100   |
|  epoch 66 |   0.0101   |
|  epoch 67 |   0.0123   |
|  epoch 68 |   0.0110   |
|  epoch 69 |   0.0109   |
|  epoch 70 |   0.0105   |
|  epoch 71 |   0.0110   |
|  epoch 72 |   0.0099   |
|  epoch 73 |   0.0102   |
|  epoch 74 |   0.0115   |
|  epoch 75 |   0.0104   |
|  epoch 76 |   0.0117   |
|  epoch 77 |   0.0103   |
|  epoch 78 |   0.0106   |
|  epoch 79 |   0.0106   |
|  epoch 80 |   0.0097   |
|  epoch 81 |   0.0082   |
|  epoch 82 |   0.0103   |
|  epoch 83 |   0.0093   |
|  epoch 84 |   0.0084   |
|  epoch 85 |   0.0096   |
|  epoch 86 |   0.0108   |
|  epoch 87 |   0.0095   |
|  epoch 88 |   0.0080   |
|  epoch 89 |   0.0094   |
|  epoch 90 |   0.0094   |
|  epoch 91 |   0.0095   |
|  epoch 92 |   0.0092   |
|  epoch 93 |   0.0094   |
|  epoch 94 |   0.0088   |
|  epoch 95 |   0.0077   |
|  epoch 96 |   0.0096   |
|  epoch 97 |   0.0091   |
|  epoch 98 |   0.0093   |
|  epoch 99 |   0.0085   |
| epoch 100 |   0.0081   |
+-----------+------------+
