+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4221   |
|  epoch 2  |   0.2946   |
|  epoch 3  |   0.2397   |
|  epoch 4  |   0.2067   |
|  epoch 5  |   0.1903   |
|  epoch 6  |   0.1742   |
|  epoch 7  |   0.1608   |
|  epoch 8  |   0.1452   |
|  epoch 9  |   0.1341   |
|  epoch 10 |   0.1225   |
|  epoch 11 |   0.1093   |
|  epoch 12 |   0.1006   |
|  epoch 13 |   0.0897   |
|  epoch 14 |   0.0825   |
|  epoch 15 |   0.0722   |
|  epoch 16 |   0.0640   |
|  epoch 17 |   0.0618   |
|  epoch 18 |   0.0541   |
|  epoch 19 |   0.0503   |
|  epoch 20 |   0.0458   |
|  epoch 21 |   0.0412   |
|  epoch 22 |   0.0387   |
|  epoch 23 |   0.0364   |
|  epoch 24 |   0.0342   |
|  epoch 25 |   0.0335   |
|  epoch 26 |   0.0329   |
|  epoch 27 |   0.0282   |
|  epoch 28 |   0.0259   |
|  epoch 29 |   0.0268   |
|  epoch 30 |   0.0222   |
|  epoch 31 |   0.0232   |
|  epoch 32 |   0.0247   |
|  epoch 33 |   0.0206   |
|  epoch 34 |   0.0223   |
|  epoch 35 |   0.0193   |
|  epoch 36 |   0.0209   |
|  epoch 37 |   0.0179   |
|  epoch 38 |   0.0183   |
|  epoch 39 |   0.0179   |
|  epoch 40 |   0.0156   |
|  epoch 41 |   0.0168   |
|  epoch 42 |   0.0142   |
|  epoch 43 |   0.0187   |
|  epoch 44 |   0.0129   |
|  epoch 45 |   0.0155   |
|  epoch 46 |   0.0128   |
|  epoch 47 |   0.0149   |
|  epoch 48 |   0.0143   |
|  epoch 49 |   0.0140   |
|  epoch 50 |   0.0123   |
|  epoch 51 |   0.0120   |
|  epoch 52 |   0.0145   |
|  epoch 53 |   0.0123   |
|  epoch 54 |   0.0138   |
|  epoch 55 |   0.0112   |
|  epoch 56 |   0.0115   |
|  epoch 57 |   0.0093   |
|  epoch 58 |   0.0114   |
|  epoch 59 |   0.0119   |
|  epoch 60 |   0.0091   |
|  epoch 61 |   0.0094   |
|  epoch 62 |   0.0099   |
|  epoch 63 |   0.0121   |
|  epoch 64 |   0.0117   |
|  epoch 65 |   0.0104   |
|  epoch 66 |   0.0105   |
|  epoch 67 |   0.0088   |
|  epoch 68 |   0.0106   |
|  epoch 69 |   0.0078   |
|  epoch 70 |   0.0088   |
|  epoch 71 |   0.0097   |
|  epoch 72 |   0.0091   |
|  epoch 73 |   0.0095   |
|  epoch 74 |   0.0096   |
|  epoch 75 |   0.0109   |
|  epoch 76 |   0.0078   |
|  epoch 77 |   0.0073   |
|  epoch 78 |   0.0093   |
|  epoch 79 |   0.0089   |
|  epoch 80 |   0.0085   |
|  epoch 81 |   0.0102   |
|  epoch 82 |   0.0081   |
|  epoch 83 |   0.0073   |
|  epoch 84 |   0.0074   |
|  epoch 85 |   0.0191   |
|  epoch 86 |   0.0061   |
|  epoch 87 |   0.0081   |
|  epoch 88 |   0.0074   |
|  epoch 89 |   0.0071   |
|  epoch 90 |   0.0084   |
|  epoch 91 |   0.0086   |
|  epoch 92 |   0.0055   |
|  epoch 93 |   0.0084   |
|  epoch 94 |   0.0074   |
|  epoch 95 |   0.0074   |
|  epoch 96 |   0.0072   |
|  epoch 97 |   0.0056   |
|  epoch 98 |   0.0074   |
|  epoch 99 |   0.0059   |
| epoch 100 |   0.0069   |
+-----------+------------+
