+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.5603   |
|  epoch 2  |   0.4036   |
|  epoch 3  |   0.3493   |
|  epoch 4  |   0.3126   |
|  epoch 5  |   0.2527   |
|  epoch 6  |   0.2154   |
|  epoch 7  |   0.2039   |
|  epoch 8  |   0.1655   |
|  epoch 9  |   0.1399   |
|  epoch 10 |   0.1289   |
|  epoch 11 |   0.1258   |
|  epoch 12 |   0.1219   |
|  epoch 13 |   0.0924   |
|  epoch 14 |   0.0850   |
|  epoch 15 |   0.0647   |
|  epoch 16 |   0.0623   |
|  epoch 17 |   0.0763   |
|  epoch 18 |   0.0664   |
|  epoch 19 |   0.0729   |
|  epoch 20 |   0.0630   |
|  epoch 21 |   0.0666   |
|  epoch 22 |   0.0764   |
|  epoch 23 |   0.0659   |
|  epoch 24 |   0.0370   |
|  epoch 25 |   0.0413   |
|  epoch 26 |   0.0424   |
|  epoch 27 |   0.0324   |
|  epoch 28 |   0.0336   |
|  epoch 29 |   0.0264   |
|  epoch 30 |   0.0173   |
|  epoch 31 |   0.0215   |
|  epoch 32 |   0.0170   |
|  epoch 33 |   0.0379   |
|  epoch 34 |   0.0501   |
|  epoch 35 |   0.0257   |
|  epoch 36 |   0.0448   |
|  epoch 37 |   0.0400   |
|  epoch 38 |   0.0434   |
|  epoch 39 |   0.0292   |
|  epoch 40 |   0.0314   |
|  epoch 41 |   0.0210   |
|  epoch 42 |   0.0136   |
|  epoch 43 |   0.0165   |
|  epoch 44 |   0.0216   |
|  epoch 45 |   0.0307   |
|  epoch 46 |   0.0260   |
|  epoch 47 |   0.0136   |
|  epoch 48 |   0.0172   |
|  epoch 49 |   0.0112   |
|  epoch 50 |   0.0097   |
|  epoch 51 |   0.0141   |
|  epoch 52 |   0.0067   |
|  epoch 53 |   0.0056   |
|  epoch 54 |   0.0092   |
|  epoch 55 |   0.0124   |
|  epoch 56 |   0.0057   |
|  epoch 57 |   0.0166   |
|  epoch 58 |   0.0316   |
|  epoch 59 |   0.0260   |
|  epoch 60 |   0.0385   |
|  epoch 61 |   0.0318   |
|  epoch 62 |   0.0241   |
|  epoch 63 |   0.0166   |
|  epoch 64 |   0.0080   |
|  epoch 65 |   0.0233   |
|  epoch 66 |   0.0103   |
|  epoch 67 |   0.0142   |
|  epoch 68 |   0.0067   |
|  epoch 69 |   0.0063   |
|  epoch 70 |   0.0047   |
|  epoch 71 |   0.0065   |
|  epoch 72 |   0.0085   |
|  epoch 73 |   0.0040   |
|  epoch 74 |   0.0061   |
|  epoch 75 |   0.0136   |
|  epoch 76 |   0.0128   |
|  epoch 77 |   0.0131   |
|  epoch 78 |   0.0056   |
|  epoch 79 |   0.0102   |
|  epoch 80 |   0.0351   |
|  epoch 81 |   0.0106   |
|  epoch 82 |   0.0172   |
|  epoch 83 |   0.0093   |
|  epoch 84 |   0.0066   |
|  epoch 85 |   0.0064   |
|  epoch 86 |   0.0148   |
|  epoch 87 |   0.0042   |
|  epoch 88 |   0.0104   |
|  epoch 89 |   0.0085   |
|  epoch 90 |   0.0127   |
|  epoch 91 |   0.0375   |
|  epoch 92 |   0.0106   |
|  epoch 93 |   0.0174   |
|  epoch 94 |   0.0156   |
|  epoch 95 |   0.0140   |
|  epoch 96 |   0.0172   |
|  epoch 97 |   0.0376   |
|  epoch 98 |   0.0322   |
|  epoch 99 |   0.0129   |
| epoch 100 |   0.0124   |
+-----------+------------+
