+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4078   |
|  epoch 2  |   0.2757   |
|  epoch 3  |   0.2242   |
|  epoch 4  |   0.1958   |
|  epoch 5  |   0.1776   |
|  epoch 6  |   0.1600   |
|  epoch 7  |   0.1428   |
|  epoch 8  |   0.1356   |
|  epoch 9  |   0.1203   |
|  epoch 10 |   0.1080   |
|  epoch 11 |   0.0966   |
|  epoch 12 |   0.0883   |
|  epoch 13 |   0.0780   |
|  epoch 14 |   0.0704   |
|  epoch 15 |   0.0660   |
|  epoch 16 |   0.0579   |
|  epoch 17 |   0.0524   |
|  epoch 18 |   0.0486   |
|  epoch 19 |   0.0444   |
|  epoch 20 |   0.0422   |
|  epoch 21 |   0.0386   |
|  epoch 22 |   0.0358   |
|  epoch 23 |   0.0343   |
|  epoch 24 |   0.0312   |
|  epoch 25 |   0.0308   |
|  epoch 26 |   0.0291   |
|  epoch 27 |   0.0266   |
|  epoch 28 |   0.0250   |
|  epoch 29 |   0.0259   |
|  epoch 30 |   0.0237   |
|  epoch 31 |   0.0238   |
|  epoch 32 |   0.0225   |
|  epoch 33 |   0.0231   |
|  epoch 34 |   0.0199   |
|  epoch 35 |   0.0186   |
|  epoch 36 |   0.0188   |
|  epoch 37 |   0.0208   |
|  epoch 38 |   0.0183   |
|  epoch 39 |   0.0168   |
|  epoch 40 |   0.0184   |
|  epoch 41 |   0.0176   |
|  epoch 42 |   0.0167   |
|  epoch 43 |   0.0173   |
|  epoch 44 |   0.0153   |
|  epoch 45 |   0.0156   |
|  epoch 46 |   0.0167   |
|  epoch 47 |   0.0133   |
|  epoch 48 |   0.0148   |
|  epoch 49 |   0.0143   |
|  epoch 50 |   0.0143   |
|  epoch 51 |   0.0122   |
|  epoch 52 |   0.0136   |
|  epoch 53 |   0.0118   |
|  epoch 54 |   0.0164   |
|  epoch 55 |   0.0130   |
|  epoch 56 |   0.0126   |
|  epoch 57 |   0.0117   |
|  epoch 58 |   0.0135   |
|  epoch 59 |   0.0134   |
|  epoch 60 |   0.0115   |
|  epoch 61 |   0.0119   |
|  epoch 62 |   0.0106   |
|  epoch 63 |   0.0119   |
|  epoch 64 |   0.0106   |
|  epoch 65 |   0.0116   |
|  epoch 66 |   0.0102   |
|  epoch 67 |   0.0127   |
|  epoch 68 |   0.0103   |
|  epoch 69 |   0.0108   |
|  epoch 70 |   0.0097   |
|  epoch 71 |   0.0114   |
|  epoch 72 |   0.0108   |
|  epoch 73 |   0.0084   |
|  epoch 74 |   0.0103   |
|  epoch 75 |   0.0095   |
|  epoch 76 |   0.0107   |
|  epoch 77 |   0.0091   |
|  epoch 78 |   0.0090   |
|  epoch 79 |   0.0106   |
|  epoch 80 |   0.0088   |
|  epoch 81 |   0.0091   |
|  epoch 82 |   0.0081   |
|  epoch 83 |   0.0089   |
|  epoch 84 |   0.0088   |
|  epoch 85 |   0.0086   |
|  epoch 86 |   0.0087   |
|  epoch 87 |   0.0088   |
|  epoch 88 |   0.0086   |
|  epoch 89 |   0.0100   |
|  epoch 90 |   0.0094   |
|  epoch 91 |   0.0092   |
|  epoch 92 |   0.0087   |
|  epoch 93 |   0.0077   |
|  epoch 94 |   0.0076   |
|  epoch 95 |   0.0081   |
|  epoch 96 |   0.0085   |
|  epoch 97 |   0.0074   |
|  epoch 98 |   0.0073   |
|  epoch 99 |   0.0074   |
| epoch 100 |   0.0099   |
+-----------+------------+
