+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4261   |
|  epoch 2  |   0.3005   |
|  epoch 3  |   0.2439   |
|  epoch 4  |   0.2142   |
|  epoch 5  |   0.1917   |
|  epoch 6  |   0.1728   |
|  epoch 7  |   0.1582   |
|  epoch 8  |   0.1440   |
|  epoch 9  |   0.1300   |
|  epoch 10 |   0.1167   |
|  epoch 11 |   0.1066   |
|  epoch 12 |   0.0950   |
|  epoch 13 |   0.0861   |
|  epoch 14 |   0.0765   |
|  epoch 15 |   0.0732   |
|  epoch 16 |   0.0654   |
|  epoch 17 |   0.0586   |
|  epoch 18 |   0.0524   |
|  epoch 19 |   0.0492   |
|  epoch 20 |   0.0469   |
|  epoch 21 |   0.0427   |
|  epoch 22 |   0.0404   |
|  epoch 23 |   0.0406   |
|  epoch 24 |   0.0370   |
|  epoch 25 |   0.0348   |
|  epoch 26 |   0.0317   |
|  epoch 27 |   0.0330   |
|  epoch 28 |   0.0282   |
|  epoch 29 |   0.0278   |
|  epoch 30 |   0.0271   |
|  epoch 31 |   0.0275   |
|  epoch 32 |   0.0259   |
|  epoch 33 |   0.0253   |
|  epoch 34 |   0.0233   |
|  epoch 35 |   0.0241   |
|  epoch 36 |   0.0209   |
|  epoch 37 |   0.0212   |
|  epoch 38 |   0.0227   |
|  epoch 39 |   0.0202   |
|  epoch 40 |   0.0200   |
|  epoch 41 |   0.0194   |
|  epoch 42 |   0.0203   |
|  epoch 43 |   0.0169   |
|  epoch 44 |   0.0186   |
|  epoch 45 |   0.0174   |
|  epoch 46 |   0.0159   |
|  epoch 47 |   0.0173   |
|  epoch 48 |   0.0180   |
|  epoch 49 |   0.0162   |
|  epoch 50 |   0.0157   |
|  epoch 51 |   0.0158   |
|  epoch 52 |   0.0155   |
|  epoch 53 |   0.0162   |
|  epoch 54 |   0.0151   |
|  epoch 55 |   0.0144   |
|  epoch 56 |   0.0158   |
|  epoch 57 |   0.0148   |
|  epoch 58 |   0.0137   |
|  epoch 59 |   0.0138   |
|  epoch 60 |   0.0138   |
|  epoch 61 |   0.0142   |
|  epoch 62 |   0.0128   |
|  epoch 63 |   0.0131   |
|  epoch 64 |   0.0135   |
|  epoch 65 |   0.0142   |
|  epoch 66 |   0.0129   |
|  epoch 67 |   0.0123   |
|  epoch 68 |   0.0125   |
|  epoch 69 |   0.0118   |
|  epoch 70 |   0.0118   |
|  epoch 71 |   0.0119   |
|  epoch 72 |   0.0121   |
|  epoch 73 |   0.0124   |
|  epoch 74 |   0.0130   |
|  epoch 75 |   0.0121   |
|  epoch 76 |   0.0111   |
|  epoch 77 |   0.0112   |
|  epoch 78 |   0.0104   |
|  epoch 79 |   0.0122   |
|  epoch 80 |   0.0106   |
|  epoch 81 |   0.0117   |
|  epoch 82 |   0.0114   |
|  epoch 83 |   0.0118   |
|  epoch 84 |   0.0102   |
|  epoch 85 |   0.0111   |
|  epoch 86 |   0.0092   |
|  epoch 87 |   0.0098   |
|  epoch 88 |   0.0100   |
|  epoch 89 |   0.0098   |
|  epoch 90 |   0.0092   |
|  epoch 91 |   0.0094   |
|  epoch 92 |   0.0103   |
|  epoch 93 |   0.0106   |
|  epoch 94 |   0.0098   |
|  epoch 95 |   0.0103   |
|  epoch 96 |   0.0106   |
|  epoch 97 |   0.0103   |
|  epoch 98 |   0.0082   |
|  epoch 99 |   0.0094   |
| epoch 100 |   0.0097   |
+-----------+------------+
