+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   3.6898   |
| epoch 2  |   3.4734   |
| epoch 3  |   3.1503   |
| epoch 4  |   2.9441   |
| epoch 5  |   2.8609   |
| epoch 6  |   2.4414   |
| epoch 7  |   2.3793   |
| epoch 8  |   2.3195   |
| epoch 9  |   2.1079   |
| epoch 10 |   1.8794   |
| epoch 11 |   1.6822   |
| epoch 12 |   1.6407   |
| epoch 13 |   1.6102   |
| epoch 14 |   1.4950   |
| epoch 15 |   1.4211   |
| epoch 16 |   1.2709   |
| epoch 17 |   1.2108   |
| epoch 18 |   1.0537   |
| epoch 19 |   1.0794   |
| epoch 20 |   1.0229   |
| epoch 21 |   0.9410   |
| epoch 22 |   1.0076   |
| epoch 23 |   0.8657   |
| epoch 24 |   0.8546   |
| epoch 25 |   0.8161   |
| epoch 26 |   0.7853   |
| epoch 27 |   0.8191   |
| epoch 28 |   0.7625   |
| epoch 29 |   0.6749   |
| epoch 30 |   0.6905   |
| epoch 31 |   0.6896   |
| epoch 32 |   0.5930   |
| epoch 33 |   0.6158   |
| epoch 34 |   0.6091   |
| epoch 35 |   0.5415   |
| epoch 36 |   0.5133   |
| epoch 37 |   0.5696   |
| epoch 38 |   0.5079   |
| epoch 39 |   0.4796   |
| epoch 40 |   0.4356   |
| epoch 41 |   0.4891   |
| epoch 42 |   0.4341   |
| epoch 43 |   0.4779   |
| epoch 44 |   0.3994   |
| epoch 45 |   0.4389   |
| epoch 46 |   0.3623   |
| epoch 47 |   0.3864   |
| epoch 48 |   0.4290   |
| epoch 49 |   0.3701   |
| epoch 50 |   0.3382   |
+----------+------------+
