+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.6174   |
|  epoch 2  |   0.4771   |
|  epoch 3  |   0.4282   |
|  epoch 4  |   0.3602   |
|  epoch 5  |   0.2955   |
|  epoch 6  |   0.2682   |
|  epoch 7  |   0.2574   |
|  epoch 8  |   0.2244   |
|  epoch 9  |   0.1938   |
|  epoch 10 |   0.1909   |
|  epoch 11 |   0.1358   |
|  epoch 12 |   0.1392   |
|  epoch 13 |   0.1155   |
|  epoch 14 |   0.1365   |
|  epoch 15 |   0.0873   |
|  epoch 16 |   0.0943   |
|  epoch 17 |   0.1621   |
|  epoch 18 |   0.1302   |
|  epoch 19 |   0.0988   |
|  epoch 20 |   0.0878   |
|  epoch 21 |   0.0845   |
|  epoch 22 |   0.0605   |
|  epoch 23 |   0.0594   |
|  epoch 24 |   0.0496   |
|  epoch 25 |   0.0509   |
|  epoch 26 |   0.0658   |
|  epoch 27 |   0.0554   |
|  epoch 28 |   0.0436   |
|  epoch 29 |   0.0468   |
|  epoch 30 |   0.0384   |
|  epoch 31 |   0.0406   |
|  epoch 32 |   0.0420   |
|  epoch 33 |   0.0482   |
|  epoch 34 |   0.0643   |
|  epoch 35 |   0.0403   |
|  epoch 36 |   0.0326   |
|  epoch 37 |   0.0318   |
|  epoch 38 |   0.0238   |
|  epoch 39 |   0.0309   |
|  epoch 40 |   0.0231   |
|  epoch 41 |   0.0128   |
|  epoch 42 |   0.0173   |
|  epoch 43 |   0.0289   |
|  epoch 44 |   0.0268   |
|  epoch 45 |   0.0553   |
|  epoch 46 |   0.0859   |
|  epoch 47 |   0.0345   |
|  epoch 48 |   0.0442   |
|  epoch 49 |   0.0458   |
|  epoch 50 |   0.0290   |
|  epoch 51 |   0.0453   |
|  epoch 52 |   0.0233   |
|  epoch 53 |   0.0162   |
|  epoch 54 |   0.0260   |
|  epoch 55 |   0.0575   |
|  epoch 56 |   0.0582   |
|  epoch 57 |   0.0377   |
|  epoch 58 |   0.0225   |
|  epoch 59 |   0.0160   |
|  epoch 60 |   0.0193   |
|  epoch 61 |   0.0195   |
|  epoch 62 |   0.0170   |
|  epoch 63 |   0.0172   |
|  epoch 64 |   0.0137   |
|  epoch 65 |   0.0146   |
|  epoch 66 |   0.0141   |
|  epoch 67 |   0.0086   |
|  epoch 68 |   0.0102   |
|  epoch 69 |   0.0064   |
|  epoch 70 |   0.0065   |
|  epoch 71 |   0.0142   |
|  epoch 72 |   0.0120   |
|  epoch 73 |   0.0177   |
|  epoch 74 |   0.0351   |
|  epoch 75 |   0.0435   |
|  epoch 76 |   0.0428   |
|  epoch 77 |   0.0339   |
|  epoch 78 |   0.0641   |
|  epoch 79 |   0.0307   |
|  epoch 80 |   0.0162   |
|  epoch 81 |   0.0099   |
|  epoch 82 |   0.0193   |
|  epoch 83 |   0.0187   |
|  epoch 84 |   0.0164   |
|  epoch 85 |   0.0071   |
|  epoch 86 |   0.0105   |
|  epoch 87 |   0.0062   |
|  epoch 88 |   0.0047   |
|  epoch 89 |   0.0015   |
|  epoch 90 |   0.0148   |
|  epoch 91 |   0.0215   |
|  epoch 92 |   0.0071   |
|  epoch 93 |   0.0021   |
|  epoch 94 |   0.0066   |
|  epoch 95 |   0.0032   |
|  epoch 96 |   0.0132   |
|  epoch 97 |   0.0080   |
|  epoch 98 |   0.0180   |
|  epoch 99 |   0.0053   |
| epoch 100 |   0.0042   |
+-----------+------------+
