+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4196   |
|  epoch 2  |   0.2868   |
|  epoch 3  |   0.2328   |
|  epoch 4  |   0.2042   |
|  epoch 5  |   0.1879   |
|  epoch 6  |   0.1725   |
|  epoch 7  |   0.1580   |
|  epoch 8  |   0.1402   |
|  epoch 9  |   0.1320   |
|  epoch 10 |   0.1184   |
|  epoch 11 |   0.1072   |
|  epoch 12 |   0.0950   |
|  epoch 13 |   0.0867   |
|  epoch 14 |   0.0772   |
|  epoch 15 |   0.0696   |
|  epoch 16 |   0.0611   |
|  epoch 17 |   0.0584   |
|  epoch 18 |   0.0524   |
|  epoch 19 |   0.0503   |
|  epoch 20 |   0.0449   |
|  epoch 21 |   0.0397   |
|  epoch 22 |   0.0372   |
|  epoch 23 |   0.0350   |
|  epoch 24 |   0.0336   |
|  epoch 25 |   0.0286   |
|  epoch 26 |   0.0292   |
|  epoch 27 |   0.0285   |
|  epoch 28 |   0.0272   |
|  epoch 29 |   0.0242   |
|  epoch 30 |   0.0235   |
|  epoch 31 |   0.0230   |
|  epoch 32 |   0.0202   |
|  epoch 33 |   0.0235   |
|  epoch 34 |   0.0198   |
|  epoch 35 |   0.0178   |
|  epoch 36 |   0.0183   |
|  epoch 37 |   0.0150   |
|  epoch 38 |   0.0187   |
|  epoch 39 |   0.0195   |
|  epoch 40 |   0.0158   |
|  epoch 41 |   0.0147   |
|  epoch 42 |   0.0168   |
|  epoch 43 |   0.0177   |
|  epoch 44 |   0.0134   |
|  epoch 45 |   0.0142   |
|  epoch 46 |   0.0141   |
|  epoch 47 |   0.0124   |
|  epoch 48 |   0.0122   |
|  epoch 49 |   0.0152   |
|  epoch 50 |   0.0142   |
|  epoch 51 |   0.0117   |
|  epoch 52 |   0.0120   |
|  epoch 53 |   0.0118   |
|  epoch 54 |   0.0109   |
|  epoch 55 |   0.0131   |
|  epoch 56 |   0.0119   |
|  epoch 57 |   0.0101   |
|  epoch 58 |   0.0112   |
|  epoch 59 |   0.0106   |
|  epoch 60 |   0.0123   |
|  epoch 61 |   0.0120   |
|  epoch 62 |   0.0120   |
|  epoch 63 |   0.0086   |
|  epoch 64 |   0.0117   |
|  epoch 65 |   0.0098   |
|  epoch 66 |   0.0091   |
|  epoch 67 |   0.0083   |
|  epoch 68 |   0.0098   |
|  epoch 69 |   0.0105   |
|  epoch 70 |   0.0085   |
|  epoch 71 |   0.0106   |
|  epoch 72 |   0.0078   |
|  epoch 73 |   0.0077   |
|  epoch 74 |   0.0102   |
|  epoch 75 |   0.0083   |
|  epoch 76 |   0.0093   |
|  epoch 77 |   0.0084   |
|  epoch 78 |   0.0085   |
|  epoch 79 |   0.0086   |
|  epoch 80 |   0.0074   |
|  epoch 81 |   0.0066   |
|  epoch 82 |   0.0100   |
|  epoch 83 |   0.0053   |
|  epoch 84 |   0.0078   |
|  epoch 85 |   0.0080   |
|  epoch 86 |   0.0077   |
|  epoch 87 |   0.0066   |
|  epoch 88 |   0.0091   |
|  epoch 89 |   0.0056   |
|  epoch 90 |   0.0064   |
|  epoch 91 |   0.0067   |
|  epoch 92 |   0.0080   |
|  epoch 93 |   0.0089   |
|  epoch 94 |   0.0080   |
|  epoch 95 |   0.0080   |
|  epoch 96 |   0.0059   |
|  epoch 97 |   0.0064   |
|  epoch 98 |   0.0062   |
|  epoch 99 |   0.0063   |
| epoch 100 |   0.0073   |
+-----------+------------+
