+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4735   |
|  epoch 2  |   0.2969   |
|  epoch 3  |   0.2474   |
|  epoch 4  |   0.2160   |
|  epoch 5  |   0.1928   |
|  epoch 6  |   0.1748   |
|  epoch 7  |   0.1558   |
|  epoch 8  |   0.1425   |
|  epoch 9  |   0.1252   |
|  epoch 10 |   0.1190   |
|  epoch 11 |   0.1015   |
|  epoch 12 |   0.0875   |
|  epoch 13 |   0.0826   |
|  epoch 14 |   0.0689   |
|  epoch 15 |   0.0665   |
|  epoch 16 |   0.0546   |
|  epoch 17 |   0.0497   |
|  epoch 18 |   0.0466   |
|  epoch 19 |   0.0434   |
|  epoch 20 |   0.0371   |
|  epoch 21 |   0.0323   |
|  epoch 22 |   0.0365   |
|  epoch 23 |   0.0310   |
|  epoch 24 |   0.0300   |
|  epoch 25 |   0.0290   |
|  epoch 26 |   0.0233   |
|  epoch 27 |   0.0275   |
|  epoch 28 |   0.0236   |
|  epoch 29 |   0.0255   |
|  epoch 30 |   0.0225   |
|  epoch 31 |   0.0204   |
|  epoch 32 |   0.0201   |
|  epoch 33 |   0.0203   |
|  epoch 34 |   0.0164   |
|  epoch 35 |   0.0204   |
|  epoch 36 |   0.0198   |
|  epoch 37 |   0.0164   |
|  epoch 38 |   0.0169   |
|  epoch 39 |   0.0142   |
|  epoch 40 |   0.0155   |
|  epoch 41 |   0.0158   |
|  epoch 42 |   0.0117   |
|  epoch 43 |   0.0104   |
|  epoch 44 |   0.0157   |
|  epoch 45 |   0.0154   |
|  epoch 46 |   0.0161   |
|  epoch 47 |   0.0120   |
|  epoch 48 |   0.0110   |
|  epoch 49 |   0.0147   |
|  epoch 50 |   0.0104   |
|  epoch 51 |   0.0120   |
|  epoch 52 |   0.0145   |
|  epoch 53 |   0.0106   |
|  epoch 54 |   0.0109   |
|  epoch 55 |   0.0110   |
|  epoch 56 |   0.0081   |
|  epoch 57 |   0.0107   |
|  epoch 58 |   0.0126   |
|  epoch 59 |   0.0110   |
|  epoch 60 |   0.0088   |
|  epoch 61 |   0.0090   |
|  epoch 62 |   0.0082   |
|  epoch 63 |   0.0098   |
|  epoch 64 |   0.0112   |
|  epoch 65 |   0.0083   |
|  epoch 66 |   0.0074   |
|  epoch 67 |   0.0087   |
|  epoch 68 |   0.0072   |
|  epoch 69 |   0.0095   |
|  epoch 70 |   0.0048   |
|  epoch 71 |   0.0049   |
|  epoch 72 |   0.0079   |
|  epoch 73 |   0.0079   |
|  epoch 74 |   0.0076   |
|  epoch 75 |   0.0087   |
|  epoch 76 |   0.0075   |
|  epoch 77 |   0.0057   |
|  epoch 78 |   0.0061   |
|  epoch 79 |   0.0070   |
|  epoch 80 |   0.0062   |
|  epoch 81 |   0.0060   |
|  epoch 82 |   0.0057   |
|  epoch 83 |   0.0048   |
|  epoch 84 |   0.0079   |
|  epoch 85 |   0.0082   |
|  epoch 86 |   0.0072   |
|  epoch 87 |   0.0069   |
|  epoch 88 |   0.0053   |
|  epoch 89 |   0.0047   |
|  epoch 90 |   0.0061   |
|  epoch 91 |   0.0070   |
|  epoch 92 |   0.0061   |
|  epoch 93 |   0.0056   |
|  epoch 94 |   0.0064   |
|  epoch 95 |   0.0055   |
|  epoch 96 |   0.0046   |
|  epoch 97 |   0.0059   |
|  epoch 98 |   0.0051   |
|  epoch 99 |   0.0057   |
| epoch 100 |   0.0071   |
+-----------+------------+
