+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4846   |
|  epoch 2  |   0.3540   |
|  epoch 3  |   0.3243   |
|  epoch 4  |   0.2850   |
|  epoch 5  |   0.2351   |
|  epoch 6  |   0.2451   |
|  epoch 7  |   0.2021   |
|  epoch 8  |   0.1575   |
|  epoch 9  |   0.1332   |
|  epoch 10 |   0.1277   |
|  epoch 11 |   0.1384   |
|  epoch 12 |   0.1572   |
|  epoch 13 |   0.1269   |
|  epoch 14 |   0.0918   |
|  epoch 15 |   0.0719   |
|  epoch 16 |   0.0690   |
|  epoch 17 |   0.0732   |
|  epoch 18 |   0.0604   |
|  epoch 19 |   0.0564   |
|  epoch 20 |   0.0547   |
|  epoch 21 |   0.0407   |
|  epoch 22 |   0.0723   |
|  epoch 23 |   0.0738   |
|  epoch 24 |   0.0584   |
|  epoch 25 |   0.0457   |
|  epoch 26 |   0.0445   |
|  epoch 27 |   0.0436   |
|  epoch 28 |   0.0421   |
|  epoch 29 |   0.0428   |
|  epoch 30 |   0.0331   |
|  epoch 31 |   0.0451   |
|  epoch 32 |   0.0353   |
|  epoch 33 |   0.0373   |
|  epoch 34 |   0.0305   |
|  epoch 35 |   0.0273   |
|  epoch 36 |   0.0340   |
|  epoch 37 |   0.0287   |
|  epoch 38 |   0.0170   |
|  epoch 39 |   0.0257   |
|  epoch 40 |   0.0359   |
|  epoch 41 |   0.0340   |
|  epoch 42 |   0.0375   |
|  epoch 43 |   0.0679   |
|  epoch 44 |   0.0239   |
|  epoch 45 |   0.0381   |
|  epoch 46 |   0.0187   |
|  epoch 47 |   0.0155   |
|  epoch 48 |   0.0109   |
|  epoch 49 |   0.0076   |
|  epoch 50 |   0.0041   |
|  epoch 51 |   0.0139   |
|  epoch 52 |   0.0063   |
|  epoch 53 |   0.0081   |
|  epoch 54 |   0.0084   |
|  epoch 55 |   0.0264   |
|  epoch 56 |   0.0316   |
|  epoch 57 |   0.0277   |
|  epoch 58 |   0.0181   |
|  epoch 59 |   0.0540   |
|  epoch 60 |   0.0601   |
|  epoch 61 |   0.0312   |
|  epoch 62 |   0.0209   |
|  epoch 63 |   0.0123   |
|  epoch 64 |   0.0077   |
|  epoch 65 |   0.0188   |
|  epoch 66 |   0.0025   |
|  epoch 67 |   0.0113   |
|  epoch 68 |   0.0258   |
|  epoch 69 |   0.0061   |
|  epoch 70 |   0.0076   |
|  epoch 71 |   0.0057   |
|  epoch 72 |   0.0055   |
|  epoch 73 |   0.0308   |
|  epoch 74 |   0.0020   |
|  epoch 75 |   0.0095   |
|  epoch 76 |   0.0041   |
|  epoch 77 |   0.0089   |
|  epoch 78 |   0.0063   |
|  epoch 79 |   0.0054   |
|  epoch 80 |   0.0070   |
|  epoch 81 |   0.0020   |
|  epoch 82 |   0.0084   |
|  epoch 83 |   0.0098   |
|  epoch 84 |   0.0203   |
|  epoch 85 |   0.0323   |
|  epoch 86 |   0.0164   |
|  epoch 87 |   0.0354   |
|  epoch 88 |   0.0058   |
|  epoch 89 |   0.0265   |
|  epoch 90 |   0.0264   |
|  epoch 91 |   0.0134   |
|  epoch 92 |   0.0322   |
|  epoch 93 |   0.0176   |
|  epoch 94 |   0.0111   |
|  epoch 95 |   0.0210   |
|  epoch 96 |   0.0171   |
|  epoch 97 |   0.0177   |
|  epoch 98 |   0.0088   |
|  epoch 99 |   0.0041   |
| epoch 100 |   0.0030   |
+-----------+------------+
