+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.6145   |
|  epoch 2  |   0.5269   |
|  epoch 3  |   0.4310   |
|  epoch 4  |   0.3885   |
|  epoch 5  |   0.3338   |
|  epoch 6  |   0.2987   |
|  epoch 7  |   0.2776   |
|  epoch 8  |   0.2424   |
|  epoch 9  |   0.2489   |
|  epoch 10 |   0.2210   |
|  epoch 11 |   0.1458   |
|  epoch 12 |   0.1725   |
|  epoch 13 |   0.1337   |
|  epoch 14 |   0.1100   |
|  epoch 15 |   0.1061   |
|  epoch 16 |   0.1237   |
|  epoch 17 |   0.1237   |
|  epoch 18 |   0.0723   |
|  epoch 19 |   0.0814   |
|  epoch 20 |   0.0811   |
|  epoch 21 |   0.0697   |
|  epoch 22 |   0.0791   |
|  epoch 23 |   0.0645   |
|  epoch 24 |   0.0611   |
|  epoch 25 |   0.0479   |
|  epoch 26 |   0.0260   |
|  epoch 27 |   0.0361   |
|  epoch 28 |   0.0305   |
|  epoch 29 |   0.0536   |
|  epoch 30 |   0.0493   |
|  epoch 31 |   0.0505   |
|  epoch 32 |   0.0436   |
|  epoch 33 |   0.0544   |
|  epoch 34 |   0.0527   |
|  epoch 35 |   0.0648   |
|  epoch 36 |   0.0478   |
|  epoch 37 |   0.0326   |
|  epoch 38 |   0.0330   |
|  epoch 39 |   0.0381   |
|  epoch 40 |   0.0286   |
|  epoch 41 |   0.0404   |
|  epoch 42 |   0.0636   |
|  epoch 43 |   0.0313   |
|  epoch 44 |   0.0105   |
|  epoch 45 |   0.0306   |
|  epoch 46 |   0.0343   |
|  epoch 47 |   0.0297   |
|  epoch 48 |   0.0375   |
|  epoch 49 |   0.0212   |
|  epoch 50 |   0.0587   |
|  epoch 51 |   0.0337   |
|  epoch 52 |   0.0206   |
|  epoch 53 |   0.0245   |
|  epoch 54 |   0.0067   |
|  epoch 55 |   0.0232   |
|  epoch 56 |   0.0234   |
|  epoch 57 |   0.0119   |
|  epoch 58 |   0.0340   |
|  epoch 59 |   0.0132   |
|  epoch 60 |   0.0098   |
|  epoch 61 |   0.0127   |
|  epoch 62 |   0.0106   |
|  epoch 63 |   0.0241   |
|  epoch 64 |   0.0126   |
|  epoch 65 |   0.0115   |
|  epoch 66 |   0.0380   |
|  epoch 67 |   0.0415   |
|  epoch 68 |   0.0071   |
|  epoch 69 |   0.0068   |
|  epoch 70 |   0.0084   |
|  epoch 71 |   0.0053   |
|  epoch 72 |   0.0080   |
|  epoch 73 |   0.0145   |
|  epoch 74 |   0.0089   |
|  epoch 75 |   0.0096   |
|  epoch 76 |   0.0139   |
|  epoch 77 |   0.0104   |
|  epoch 78 |   0.0239   |
|  epoch 79 |   0.0044   |
|  epoch 80 |   0.0068   |
|  epoch 81 |   0.0071   |
|  epoch 82 |   0.0119   |
|  epoch 83 |   0.0262   |
|  epoch 84 |   0.0267   |
|  epoch 85 |   0.0427   |
|  epoch 86 |   0.0194   |
|  epoch 87 |   0.0182   |
|  epoch 88 |   0.0393   |
|  epoch 89 |   0.0238   |
|  epoch 90 |   0.0330   |
|  epoch 91 |   0.0132   |
|  epoch 92 |   0.0035   |
|  epoch 93 |   0.0110   |
|  epoch 94 |   0.0191   |
|  epoch 95 |   0.0217   |
|  epoch 96 |   0.0059   |
|  epoch 97 |   0.0217   |
|  epoch 98 |   0.0304   |
|  epoch 99 |   0.0333   |
| epoch 100 |   0.0152   |
+-----------+------------+
