+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4103   |
|  epoch 2  |   0.2808   |
|  epoch 3  |   0.2267   |
|  epoch 4  |   0.1994   |
|  epoch 5  |   0.1794   |
|  epoch 6  |   0.1631   |
|  epoch 7  |   0.1470   |
|  epoch 8  |   0.1326   |
|  epoch 9  |   0.1216   |
|  epoch 10 |   0.1074   |
|  epoch 11 |   0.0968   |
|  epoch 12 |   0.0878   |
|  epoch 13 |   0.0792   |
|  epoch 14 |   0.0703   |
|  epoch 15 |   0.0643   |
|  epoch 16 |   0.0568   |
|  epoch 17 |   0.0522   |
|  epoch 18 |   0.0483   |
|  epoch 19 |   0.0462   |
|  epoch 20 |   0.0401   |
|  epoch 21 |   0.0384   |
|  epoch 22 |   0.0362   |
|  epoch 23 |   0.0308   |
|  epoch 24 |   0.0314   |
|  epoch 25 |   0.0315   |
|  epoch 26 |   0.0265   |
|  epoch 27 |   0.0269   |
|  epoch 28 |   0.0251   |
|  epoch 29 |   0.0239   |
|  epoch 30 |   0.0233   |
|  epoch 31 |   0.0216   |
|  epoch 32 |   0.0207   |
|  epoch 33 |   0.0211   |
|  epoch 34 |   0.0204   |
|  epoch 35 |   0.0188   |
|  epoch 36 |   0.0191   |
|  epoch 37 |   0.0188   |
|  epoch 38 |   0.0187   |
|  epoch 39 |   0.0159   |
|  epoch 40 |   0.0161   |
|  epoch 41 |   0.0171   |
|  epoch 42 |   0.0168   |
|  epoch 43 |   0.0144   |
|  epoch 44 |   0.0145   |
|  epoch 45 |   0.0149   |
|  epoch 46 |   0.0137   |
|  epoch 47 |   0.0130   |
|  epoch 48 |   0.0144   |
|  epoch 49 |   0.0138   |
|  epoch 50 |   0.0133   |
|  epoch 51 |   0.0131   |
|  epoch 52 |   0.0137   |
|  epoch 53 |   0.0124   |
|  epoch 54 |   0.0125   |
|  epoch 55 |   0.0130   |
|  epoch 56 |   0.0123   |
|  epoch 57 |   0.0111   |
|  epoch 58 |   0.0098   |
|  epoch 59 |   0.0123   |
|  epoch 60 |   0.0114   |
|  epoch 61 |   0.0107   |
|  epoch 62 |   0.0117   |
|  epoch 63 |   0.0116   |
|  epoch 64 |   0.0110   |
|  epoch 65 |   0.0114   |
|  epoch 66 |   0.0094   |
|  epoch 67 |   0.0115   |
|  epoch 68 |   0.0113   |
|  epoch 69 |   0.0093   |
|  epoch 70 |   0.0086   |
|  epoch 71 |   0.0100   |
|  epoch 72 |   0.0099   |
|  epoch 73 |   0.0107   |
|  epoch 74 |   0.0090   |
|  epoch 75 |   0.0089   |
|  epoch 76 |   0.0089   |
|  epoch 77 |   0.0100   |
|  epoch 78 |   0.0101   |
|  epoch 79 |   0.0093   |
|  epoch 80 |   0.0082   |
|  epoch 81 |   0.0094   |
|  epoch 82 |   0.0092   |
|  epoch 83 |   0.0078   |
|  epoch 84 |   0.0096   |
|  epoch 85 |   0.0082   |
|  epoch 86 |   0.0079   |
|  epoch 87 |   0.0075   |
|  epoch 88 |   0.0081   |
|  epoch 89 |   0.0083   |
|  epoch 90 |   0.0079   |
|  epoch 91 |   0.0078   |
|  epoch 92 |   0.0084   |
|  epoch 93 |   0.0082   |
|  epoch 94 |   0.0075   |
|  epoch 95 |   0.0083   |
|  epoch 96 |   0.0067   |
|  epoch 97 |   0.0096   |
|  epoch 98 |   0.0075   |
|  epoch 99 |   0.0084   |
| epoch 100 |   0.0074   |
+-----------+------------+
