+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4145   |
|  epoch 2  |   0.2913   |
|  epoch 3  |   0.2454   |
|  epoch 4  |   0.2199   |
|  epoch 5  |   0.1983   |
|  epoch 6  |   0.1816   |
|  epoch 7  |   0.1656   |
|  epoch 8  |   0.1505   |
|  epoch 9  |   0.1357   |
|  epoch 10 |   0.1231   |
|  epoch 11 |   0.1131   |
|  epoch 12 |   0.1022   |
|  epoch 13 |   0.0891   |
|  epoch 14 |   0.0796   |
|  epoch 15 |   0.0721   |
|  epoch 16 |   0.0675   |
|  epoch 17 |   0.0612   |
|  epoch 18 |   0.0558   |
|  epoch 19 |   0.0511   |
|  epoch 20 |   0.0460   |
|  epoch 21 |   0.0443   |
|  epoch 22 |   0.0383   |
|  epoch 23 |   0.0375   |
|  epoch 24 |   0.0338   |
|  epoch 25 |   0.0332   |
|  epoch 26 |   0.0317   |
|  epoch 27 |   0.0290   |
|  epoch 28 |   0.0299   |
|  epoch 29 |   0.0288   |
|  epoch 30 |   0.0274   |
|  epoch 31 |   0.0223   |
|  epoch 32 |   0.0247   |
|  epoch 33 |   0.0228   |
|  epoch 34 |   0.0223   |
|  epoch 35 |   0.0221   |
|  epoch 36 |   0.0210   |
|  epoch 37 |   0.0189   |
|  epoch 38 |   0.0201   |
|  epoch 39 |   0.0192   |
|  epoch 40 |   0.0195   |
|  epoch 41 |   0.0175   |
|  epoch 42 |   0.0168   |
|  epoch 43 |   0.0200   |
|  epoch 44 |   0.0167   |
|  epoch 45 |   0.0166   |
|  epoch 46 |   0.0160   |
|  epoch 47 |   0.0150   |
|  epoch 48 |   0.0170   |
|  epoch 49 |   0.0156   |
|  epoch 50 |   0.0173   |
|  epoch 51 |   0.0127   |
|  epoch 52 |   0.0150   |
|  epoch 53 |   0.0108   |
|  epoch 54 |   0.0136   |
|  epoch 55 |   0.0130   |
|  epoch 56 |   0.0156   |
|  epoch 57 |   0.0114   |
|  epoch 58 |   0.0130   |
|  epoch 59 |   0.0119   |
|  epoch 60 |   0.0136   |
|  epoch 61 |   0.0117   |
|  epoch 62 |   0.0127   |
|  epoch 63 |   0.0109   |
|  epoch 64 |   0.0108   |
|  epoch 65 |   0.0119   |
|  epoch 66 |   0.0120   |
|  epoch 67 |   0.0104   |
|  epoch 68 |   0.0099   |
|  epoch 69 |   0.0116   |
|  epoch 70 |   0.0102   |
|  epoch 71 |   0.0098   |
|  epoch 72 |   0.0117   |
|  epoch 73 |   0.0100   |
|  epoch 74 |   0.0100   |
|  epoch 75 |   0.0092   |
|  epoch 76 |   0.0106   |
|  epoch 77 |   0.0117   |
|  epoch 78 |   0.0089   |
|  epoch 79 |   0.0101   |
|  epoch 80 |   0.0106   |
|  epoch 81 |   0.0089   |
|  epoch 82 |   0.0083   |
|  epoch 83 |   0.0098   |
|  epoch 84 |   0.0097   |
|  epoch 85 |   0.0098   |
|  epoch 86 |   0.0110   |
|  epoch 87 |   0.0066   |
|  epoch 88 |   0.0082   |
|  epoch 89 |   0.0078   |
|  epoch 90 |   0.0083   |
|  epoch 91 |   0.0068   |
|  epoch 92 |   0.0092   |
|  epoch 93 |   0.0082   |
|  epoch 94 |   0.0092   |
|  epoch 95 |   0.0074   |
|  epoch 96 |   0.0093   |
|  epoch 97 |   0.0084   |
|  epoch 98 |   0.0077   |
|  epoch 99 |   0.0087   |
| epoch 100 |   0.0071   |
+-----------+------------+
