+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4263   |
|  epoch 2  |   0.2934   |
|  epoch 3  |   0.2381   |
|  epoch 4  |   0.2116   |
|  epoch 5  |   0.1916   |
|  epoch 6  |   0.1745   |
|  epoch 7  |   0.1600   |
|  epoch 8  |   0.1462   |
|  epoch 9  |   0.1315   |
|  epoch 10 |   0.1194   |
|  epoch 11 |   0.1072   |
|  epoch 12 |   0.0998   |
|  epoch 13 |   0.0869   |
|  epoch 14 |   0.0824   |
|  epoch 15 |   0.0734   |
|  epoch 16 |   0.0658   |
|  epoch 17 |   0.0600   |
|  epoch 18 |   0.0574   |
|  epoch 19 |   0.0510   |
|  epoch 20 |   0.0486   |
|  epoch 21 |   0.0437   |
|  epoch 22 |   0.0418   |
|  epoch 23 |   0.0383   |
|  epoch 24 |   0.0367   |
|  epoch 25 |   0.0353   |
|  epoch 26 |   0.0335   |
|  epoch 27 |   0.0312   |
|  epoch 28 |   0.0301   |
|  epoch 29 |   0.0302   |
|  epoch 30 |   0.0287   |
|  epoch 31 |   0.0274   |
|  epoch 32 |   0.0247   |
|  epoch 33 |   0.0256   |
|  epoch 34 |   0.0245   |
|  epoch 35 |   0.0244   |
|  epoch 36 |   0.0226   |
|  epoch 37 |   0.0218   |
|  epoch 38 |   0.0216   |
|  epoch 39 |   0.0211   |
|  epoch 40 |   0.0198   |
|  epoch 41 |   0.0206   |
|  epoch 42 |   0.0188   |
|  epoch 43 |   0.0193   |
|  epoch 44 |   0.0195   |
|  epoch 45 |   0.0171   |
|  epoch 46 |   0.0172   |
|  epoch 47 |   0.0174   |
|  epoch 48 |   0.0173   |
|  epoch 49 |   0.0171   |
|  epoch 50 |   0.0159   |
|  epoch 51 |   0.0152   |
|  epoch 52 |   0.0160   |
|  epoch 53 |   0.0170   |
|  epoch 54 |   0.0133   |
|  epoch 55 |   0.0159   |
|  epoch 56 |   0.0153   |
|  epoch 57 |   0.0161   |
|  epoch 58 |   0.0125   |
|  epoch 59 |   0.0137   |
|  epoch 60 |   0.0134   |
|  epoch 61 |   0.0135   |
|  epoch 62 |   0.0141   |
|  epoch 63 |   0.0125   |
|  epoch 64 |   0.0124   |
|  epoch 65 |   0.0134   |
|  epoch 66 |   0.0135   |
|  epoch 67 |   0.0114   |
|  epoch 68 |   0.0121   |
|  epoch 69 |   0.0136   |
|  epoch 70 |   0.0119   |
|  epoch 71 |   0.0119   |
|  epoch 72 |   0.0118   |
|  epoch 73 |   0.0120   |
|  epoch 74 |   0.0121   |
|  epoch 75 |   0.0113   |
|  epoch 76 |   0.0106   |
|  epoch 77 |   0.0110   |
|  epoch 78 |   0.0109   |
|  epoch 79 |   0.0106   |
|  epoch 80 |   0.0119   |
|  epoch 81 |   0.0094   |
|  epoch 82 |   0.0118   |
|  epoch 83 |   0.0107   |
|  epoch 84 |   0.0102   |
|  epoch 85 |   0.0095   |
|  epoch 86 |   0.0110   |
|  epoch 87 |   0.0099   |
|  epoch 88 |   0.0092   |
|  epoch 89 |   0.0096   |
|  epoch 90 |   0.0097   |
|  epoch 91 |   0.0111   |
|  epoch 92 |   0.0094   |
|  epoch 93 |   0.0103   |
|  epoch 94 |   0.0097   |
|  epoch 95 |   0.0095   |
|  epoch 96 |   0.0102   |
|  epoch 97 |   0.0101   |
|  epoch 98 |   0.0107   |
|  epoch 99 |   0.0099   |
| epoch 100 |   0.0081   |
+-----------+------------+
