+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4157   |
|  epoch 2  |   0.2880   |
|  epoch 3  |   0.2294   |
|  epoch 4  |   0.2035   |
|  epoch 5  |   0.1796   |
|  epoch 6  |   0.1634   |
|  epoch 7  |   0.1468   |
|  epoch 8  |   0.1329   |
|  epoch 9  |   0.1208   |
|  epoch 10 |   0.1104   |
|  epoch 11 |   0.1006   |
|  epoch 12 |   0.0899   |
|  epoch 13 |   0.0799   |
|  epoch 14 |   0.0708   |
|  epoch 15 |   0.0648   |
|  epoch 16 |   0.0593   |
|  epoch 17 |   0.0535   |
|  epoch 18 |   0.0481   |
|  epoch 19 |   0.0459   |
|  epoch 20 |   0.0424   |
|  epoch 21 |   0.0394   |
|  epoch 22 |   0.0373   |
|  epoch 23 |   0.0341   |
|  epoch 24 |   0.0324   |
|  epoch 25 |   0.0287   |
|  epoch 26 |   0.0279   |
|  epoch 27 |   0.0285   |
|  epoch 28 |   0.0272   |
|  epoch 29 |   0.0248   |
|  epoch 30 |   0.0234   |
|  epoch 31 |   0.0213   |
|  epoch 32 |   0.0221   |
|  epoch 33 |   0.0219   |
|  epoch 34 |   0.0206   |
|  epoch 35 |   0.0203   |
|  epoch 36 |   0.0197   |
|  epoch 37 |   0.0173   |
|  epoch 38 |   0.0186   |
|  epoch 39 |   0.0171   |
|  epoch 40 |   0.0176   |
|  epoch 41 |   0.0157   |
|  epoch 42 |   0.0172   |
|  epoch 43 |   0.0144   |
|  epoch 44 |   0.0154   |
|  epoch 45 |   0.0162   |
|  epoch 46 |   0.0143   |
|  epoch 47 |   0.0145   |
|  epoch 48 |   0.0150   |
|  epoch 49 |   0.0140   |
|  epoch 50 |   0.0149   |
|  epoch 51 |   0.0119   |
|  epoch 52 |   0.0137   |
|  epoch 53 |   0.0125   |
|  epoch 54 |   0.0115   |
|  epoch 55 |   0.0126   |
|  epoch 56 |   0.0134   |
|  epoch 57 |   0.0123   |
|  epoch 58 |   0.0112   |
|  epoch 59 |   0.0109   |
|  epoch 60 |   0.0107   |
|  epoch 61 |   0.0116   |
|  epoch 62 |   0.0113   |
|  epoch 63 |   0.0117   |
|  epoch 64 |   0.0099   |
|  epoch 65 |   0.0102   |
|  epoch 66 |   0.0098   |
|  epoch 67 |   0.0109   |
|  epoch 68 |   0.0091   |
|  epoch 69 |   0.0105   |
|  epoch 70 |   0.0090   |
|  epoch 71 |   0.0106   |
|  epoch 72 |   0.0098   |
|  epoch 73 |   0.0092   |
|  epoch 74 |   0.0100   |
|  epoch 75 |   0.0107   |
|  epoch 76 |   0.0098   |
|  epoch 77 |   0.0084   |
|  epoch 78 |   0.0090   |
|  epoch 79 |   0.0091   |
|  epoch 80 |   0.0104   |
|  epoch 81 |   0.0088   |
|  epoch 82 |   0.0089   |
|  epoch 83 |   0.0094   |
|  epoch 84 |   0.0084   |
|  epoch 85 |   0.0071   |
|  epoch 86 |   0.0098   |
|  epoch 87 |   0.0080   |
|  epoch 88 |   0.0094   |
|  epoch 89 |   0.0074   |
|  epoch 90 |   0.0080   |
|  epoch 91 |   0.0075   |
|  epoch 92 |   0.0078   |
|  epoch 93 |   0.0091   |
|  epoch 94 |   0.0074   |
|  epoch 95 |   0.0086   |
|  epoch 96 |   0.0076   |
|  epoch 97 |   0.0080   |
|  epoch 98 |   0.0096   |
|  epoch 99 |   0.0083   |
| epoch 100 |   0.0070   |
+-----------+------------+
