+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4324   |
|  epoch 2  |   0.2972   |
|  epoch 3  |   0.2389   |
|  epoch 4  |   0.2101   |
|  epoch 5  |   0.1881   |
|  epoch 6  |   0.1709   |
|  epoch 7  |   0.1539   |
|  epoch 8  |   0.1409   |
|  epoch 9  |   0.1282   |
|  epoch 10 |   0.1143   |
|  epoch 11 |   0.1045   |
|  epoch 12 |   0.0942   |
|  epoch 13 |   0.0836   |
|  epoch 14 |   0.0753   |
|  epoch 15 |   0.0684   |
|  epoch 16 |   0.0620   |
|  epoch 17 |   0.0562   |
|  epoch 18 |   0.0509   |
|  epoch 19 |   0.0479   |
|  epoch 20 |   0.0406   |
|  epoch 21 |   0.0418   |
|  epoch 22 |   0.0392   |
|  epoch 23 |   0.0353   |
|  epoch 24 |   0.0338   |
|  epoch 25 |   0.0326   |
|  epoch 26 |   0.0315   |
|  epoch 27 |   0.0292   |
|  epoch 28 |   0.0277   |
|  epoch 29 |   0.0274   |
|  epoch 30 |   0.0261   |
|  epoch 31 |   0.0245   |
|  epoch 32 |   0.0231   |
|  epoch 33 |   0.0243   |
|  epoch 34 |   0.0212   |
|  epoch 35 |   0.0222   |
|  epoch 36 |   0.0214   |
|  epoch 37 |   0.0209   |
|  epoch 38 |   0.0213   |
|  epoch 39 |   0.0187   |
|  epoch 40 |   0.0181   |
|  epoch 41 |   0.0204   |
|  epoch 42 |   0.0177   |
|  epoch 43 |   0.0161   |
|  epoch 44 |   0.0181   |
|  epoch 45 |   0.0165   |
|  epoch 46 |   0.0155   |
|  epoch 47 |   0.0173   |
|  epoch 48 |   0.0152   |
|  epoch 49 |   0.0152   |
|  epoch 50 |   0.0154   |
|  epoch 51 |   0.0144   |
|  epoch 52 |   0.0150   |
|  epoch 53 |   0.0151   |
|  epoch 54 |   0.0144   |
|  epoch 55 |   0.0138   |
|  epoch 56 |   0.0131   |
|  epoch 57 |   0.0148   |
|  epoch 58 |   0.0130   |
|  epoch 59 |   0.0127   |
|  epoch 60 |   0.0122   |
|  epoch 61 |   0.0112   |
|  epoch 62 |   0.0118   |
|  epoch 63 |   0.0125   |
|  epoch 64 |   0.0120   |
|  epoch 65 |   0.0125   |
|  epoch 66 |   0.0115   |
|  epoch 67 |   0.0124   |
|  epoch 68 |   0.0109   |
|  epoch 69 |   0.0116   |
|  epoch 70 |   0.0113   |
|  epoch 71 |   0.0117   |
|  epoch 72 |   0.0098   |
|  epoch 73 |   0.0117   |
|  epoch 74 |   0.0123   |
|  epoch 75 |   0.0100   |
|  epoch 76 |   0.0105   |
|  epoch 77 |   0.0113   |
|  epoch 78 |   0.0103   |
|  epoch 79 |   0.0104   |
|  epoch 80 |   0.0102   |
|  epoch 81 |   0.0109   |
|  epoch 82 |   0.0091   |
|  epoch 83 |   0.0114   |
|  epoch 84 |   0.0098   |
|  epoch 85 |   0.0098   |
|  epoch 86 |   0.0096   |
|  epoch 87 |   0.0092   |
|  epoch 88 |   0.0092   |
|  epoch 89 |   0.0108   |
|  epoch 90 |   0.0095   |
|  epoch 91 |   0.0097   |
|  epoch 92 |   0.0092   |
|  epoch 93 |   0.0103   |
|  epoch 94 |   0.0099   |
|  epoch 95 |   0.0081   |
|  epoch 96 |   0.0092   |
|  epoch 97 |   0.0092   |
|  epoch 98 |   0.0082   |
|  epoch 99 |   0.0098   |
| epoch 100 |   0.0085   |
+-----------+------------+
