+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   1.8296   |
| epoch 2  |   0.5447   |
| epoch 3  |   0.3621   |
| epoch 4  |   0.3130   |
| epoch 5  |   0.2859   |
| epoch 6  |   0.2644   |
| epoch 7  |   0.2467   |
| epoch 8  |   0.2292   |
| epoch 9  |   0.2132   |
| epoch 10 |   0.2032   |
| epoch 11 |   0.1878   |
| epoch 12 |   0.1779   |
| epoch 13 |   0.1632   |
| epoch 14 |   0.1538   |
| epoch 15 |   0.1448   |
| epoch 16 |   0.1379   |
| epoch 17 |   0.1286   |
| epoch 18 |   0.1212   |
| epoch 19 |   0.1175   |
| epoch 20 |   0.1020   |
| epoch 21 |   0.0989   |
| epoch 22 |   0.0966   |
| epoch 23 |   0.0883   |
| epoch 24 |   0.0830   |
| epoch 25 |   0.0780   |
| epoch 26 |   0.0740   |
| epoch 27 |   0.0673   |
| epoch 28 |   0.0667   |
| epoch 29 |   0.0621   |
| epoch 30 |   0.0590   |
| epoch 31 |   0.0575   |
| epoch 32 |   0.0544   |
| epoch 33 |   0.0464   |
| epoch 34 |   0.0490   |
| epoch 35 |   0.0454   |
| epoch 36 |   0.0411   |
| epoch 37 |   0.0380   |
| epoch 38 |   0.0383   |
| epoch 39 |   0.0331   |
| epoch 40 |   0.0317   |
| epoch 41 |   0.0309   |
| epoch 42 |   0.0303   |
| epoch 43 |   0.0283   |
| epoch 44 |   0.0243   |
| epoch 45 |   0.0276   |
| epoch 46 |   0.0258   |
| epoch 47 |   0.0244   |
| epoch 48 |   0.0229   |
| epoch 49 |   0.0190   |
| epoch 50 |   0.0185   |
+----------+------------+
