+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4492   |
|  epoch 2  |   0.2608   |
|  epoch 3  |   0.2141   |
|  epoch 4  |   0.1812   |
|  epoch 5  |   0.1593   |
|  epoch 6  |   0.1472   |
|  epoch 7  |   0.1315   |
|  epoch 8  |   0.1128   |
|  epoch 9  |   0.1011   |
|  epoch 10 |   0.0932   |
|  epoch 11 |   0.0825   |
|  epoch 12 |   0.0756   |
|  epoch 13 |   0.0639   |
|  epoch 14 |   0.0559   |
|  epoch 15 |   0.0525   |
|  epoch 16 |   0.0469   |
|  epoch 17 |   0.0423   |
|  epoch 18 |   0.0427   |
|  epoch 19 |   0.0332   |
|  epoch 20 |   0.0296   |
|  epoch 21 |   0.0303   |
|  epoch 22 |   0.0263   |
|  epoch 23 |   0.0218   |
|  epoch 24 |   0.0213   |
|  epoch 25 |   0.0249   |
|  epoch 26 |   0.0232   |
|  epoch 27 |   0.0205   |
|  epoch 28 |   0.0185   |
|  epoch 29 |   0.0194   |
|  epoch 30 |   0.0186   |
|  epoch 31 |   0.0162   |
|  epoch 32 |   0.0158   |
|  epoch 33 |   0.0144   |
|  epoch 34 |   0.0161   |
|  epoch 35 |   0.0133   |
|  epoch 36 |   0.0129   |
|  epoch 37 |   0.0131   |
|  epoch 38 |   0.0132   |
|  epoch 39 |   0.0108   |
|  epoch 40 |   0.0100   |
|  epoch 41 |   0.0120   |
|  epoch 42 |   0.0119   |
|  epoch 43 |   0.0149   |
|  epoch 44 |   0.0119   |
|  epoch 45 |   0.0098   |
|  epoch 46 |   0.0087   |
|  epoch 47 |   0.0088   |
|  epoch 48 |   0.0094   |
|  epoch 49 |   0.0096   |
|  epoch 50 |   0.0073   |
|  epoch 51 |   0.0095   |
|  epoch 52 |   0.0097   |
|  epoch 53 |   0.0094   |
|  epoch 54 |   0.0081   |
|  epoch 55 |   0.0081   |
|  epoch 56 |   0.0106   |
|  epoch 57 |   0.0093   |
|  epoch 58 |   0.0106   |
|  epoch 59 |   0.0066   |
|  epoch 60 |   0.0064   |
|  epoch 61 |   0.0059   |
|  epoch 62 |   0.0062   |
|  epoch 63 |   0.0060   |
|  epoch 64 |   0.0059   |
|  epoch 65 |   0.0065   |
|  epoch 66 |   0.0069   |
|  epoch 67 |   0.0066   |
|  epoch 68 |   0.0071   |
|  epoch 69 |   0.0068   |
|  epoch 70 |   0.0098   |
|  epoch 71 |   0.0055   |
|  epoch 72 |   0.0054   |
|  epoch 73 |   0.0063   |
|  epoch 74 |   0.0063   |
|  epoch 75 |   0.0075   |
|  epoch 76 |   0.0050   |
|  epoch 77 |   0.0048   |
|  epoch 78 |   0.0071   |
|  epoch 79 |   0.0051   |
|  epoch 80 |   0.0043   |
|  epoch 81 |   0.0036   |
|  epoch 82 |   0.0046   |
|  epoch 83 |   0.0063   |
|  epoch 84 |   0.0077   |
|  epoch 85 |   0.0059   |
|  epoch 86 |   0.0023   |
|  epoch 87 |   0.0019   |
|  epoch 88 |   0.0069   |
|  epoch 89 |   0.0069   |
|  epoch 90 |   0.0036   |
|  epoch 91 |   0.0070   |
|  epoch 92 |   0.0048   |
|  epoch 93 |   0.0049   |
|  epoch 94 |   0.0038   |
|  epoch 95 |   0.0034   |
|  epoch 96 |   0.0035   |
|  epoch 97 |   0.0038   |
|  epoch 98 |   0.0031   |
|  epoch 99 |   0.0063   |
| epoch 100 |   0.0076   |
+-----------+------------+
