+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4055   |
|  epoch 2  |   0.2752   |
|  epoch 3  |   0.2257   |
|  epoch 4  |   0.1987   |
|  epoch 5  |   0.1764   |
|  epoch 6  |   0.1590   |
|  epoch 7  |   0.1425   |
|  epoch 8  |   0.1312   |
|  epoch 9  |   0.1162   |
|  epoch 10 |   0.1072   |
|  epoch 11 |   0.0928   |
|  epoch 12 |   0.0847   |
|  epoch 13 |   0.0757   |
|  epoch 14 |   0.0674   |
|  epoch 15 |   0.0619   |
|  epoch 16 |   0.0575   |
|  epoch 17 |   0.0497   |
|  epoch 18 |   0.0461   |
|  epoch 19 |   0.0416   |
|  epoch 20 |   0.0420   |
|  epoch 21 |   0.0401   |
|  epoch 22 |   0.0345   |
|  epoch 23 |   0.0332   |
|  epoch 24 |   0.0320   |
|  epoch 25 |   0.0312   |
|  epoch 26 |   0.0279   |
|  epoch 27 |   0.0260   |
|  epoch 28 |   0.0262   |
|  epoch 29 |   0.0228   |
|  epoch 30 |   0.0251   |
|  epoch 31 |   0.0228   |
|  epoch 32 |   0.0217   |
|  epoch 33 |   0.0226   |
|  epoch 34 |   0.0211   |
|  epoch 35 |   0.0201   |
|  epoch 36 |   0.0200   |
|  epoch 37 |   0.0184   |
|  epoch 38 |   0.0177   |
|  epoch 39 |   0.0178   |
|  epoch 40 |   0.0184   |
|  epoch 41 |   0.0176   |
|  epoch 42 |   0.0152   |
|  epoch 43 |   0.0156   |
|  epoch 44 |   0.0169   |
|  epoch 45 |   0.0146   |
|  epoch 46 |   0.0162   |
|  epoch 47 |   0.0145   |
|  epoch 48 |   0.0148   |
|  epoch 49 |   0.0132   |
|  epoch 50 |   0.0141   |
|  epoch 51 |   0.0154   |
|  epoch 52 |   0.0127   |
|  epoch 53 |   0.0153   |
|  epoch 54 |   0.0133   |
|  epoch 55 |   0.0135   |
|  epoch 56 |   0.0122   |
|  epoch 57 |   0.0108   |
|  epoch 58 |   0.0118   |
|  epoch 59 |   0.0126   |
|  epoch 60 |   0.0117   |
|  epoch 61 |   0.0125   |
|  epoch 62 |   0.0125   |
|  epoch 63 |   0.0103   |
|  epoch 64 |   0.0119   |
|  epoch 65 |   0.0111   |
|  epoch 66 |   0.0118   |
|  epoch 67 |   0.0109   |
|  epoch 68 |   0.0115   |
|  epoch 69 |   0.0103   |
|  epoch 70 |   0.0115   |
|  epoch 71 |   0.0104   |
|  epoch 72 |   0.0108   |
|  epoch 73 |   0.0108   |
|  epoch 74 |   0.0095   |
|  epoch 75 |   0.0102   |
|  epoch 76 |   0.0105   |
|  epoch 77 |   0.0105   |
|  epoch 78 |   0.0103   |
|  epoch 79 |   0.0093   |
|  epoch 80 |   0.0108   |
|  epoch 81 |   0.0096   |
|  epoch 82 |   0.0095   |
|  epoch 83 |   0.0097   |
|  epoch 84 |   0.0092   |
|  epoch 85 |   0.0083   |
|  epoch 86 |   0.0093   |
|  epoch 87 |   0.0099   |
|  epoch 88 |   0.0082   |
|  epoch 89 |   0.0083   |
|  epoch 90 |   0.0084   |
|  epoch 91 |   0.0080   |
|  epoch 92 |   0.0089   |
|  epoch 93 |   0.0093   |
|  epoch 94 |   0.0075   |
|  epoch 95 |   0.0097   |
|  epoch 96 |   0.0078   |
|  epoch 97 |   0.0085   |
|  epoch 98 |   0.0072   |
|  epoch 99 |   0.0090   |
| epoch 100 |   0.0082   |
+-----------+------------+
