+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4635   |
|  epoch 2  |   0.2933   |
|  epoch 3  |   0.2489   |
|  epoch 4  |   0.2178   |
|  epoch 5  |   0.1916   |
|  epoch 6  |   0.1723   |
|  epoch 7  |   0.1547   |
|  epoch 8  |   0.1376   |
|  epoch 9  |   0.1268   |
|  epoch 10 |   0.1168   |
|  epoch 11 |   0.0997   |
|  epoch 12 |   0.0869   |
|  epoch 13 |   0.0790   |
|  epoch 14 |   0.0702   |
|  epoch 15 |   0.0618   |
|  epoch 16 |   0.0548   |
|  epoch 17 |   0.0534   |
|  epoch 18 |   0.0452   |
|  epoch 19 |   0.0448   |
|  epoch 20 |   0.0419   |
|  epoch 21 |   0.0352   |
|  epoch 22 |   0.0353   |
|  epoch 23 |   0.0329   |
|  epoch 24 |   0.0308   |
|  epoch 25 |   0.0307   |
|  epoch 26 |   0.0262   |
|  epoch 27 |   0.0265   |
|  epoch 28 |   0.0242   |
|  epoch 29 |   0.0219   |
|  epoch 30 |   0.0230   |
|  epoch 31 |   0.0213   |
|  epoch 32 |   0.0186   |
|  epoch 33 |   0.0189   |
|  epoch 34 |   0.0171   |
|  epoch 35 |   0.0177   |
|  epoch 36 |   0.0219   |
|  epoch 37 |   0.0161   |
|  epoch 38 |   0.0160   |
|  epoch 39 |   0.0174   |
|  epoch 40 |   0.0136   |
|  epoch 41 |   0.0121   |
|  epoch 42 |   0.0150   |
|  epoch 43 |   0.0173   |
|  epoch 44 |   0.0115   |
|  epoch 45 |   0.0123   |
|  epoch 46 |   0.0190   |
|  epoch 47 |   0.0151   |
|  epoch 48 |   0.0108   |
|  epoch 49 |   0.0140   |
|  epoch 50 |   0.0141   |
|  epoch 51 |   0.0099   |
|  epoch 52 |   0.0107   |
|  epoch 53 |   0.0066   |
|  epoch 54 |   0.0117   |
|  epoch 55 |   0.0118   |
|  epoch 56 |   0.0122   |
|  epoch 57 |   0.0082   |
|  epoch 58 |   0.0096   |
|  epoch 59 |   0.0095   |
|  epoch 60 |   0.0085   |
|  epoch 61 |   0.0126   |
|  epoch 62 |   0.0076   |
|  epoch 63 |   0.0091   |
|  epoch 64 |   0.0076   |
|  epoch 65 |   0.0098   |
|  epoch 66 |   0.0103   |
|  epoch 67 |   0.0095   |
|  epoch 68 |   0.0102   |
|  epoch 69 |   0.0072   |
|  epoch 70 |   0.0073   |
|  epoch 71 |   0.0103   |
|  epoch 72 |   0.0086   |
|  epoch 73 |   0.0071   |
|  epoch 74 |   0.0080   |
|  epoch 75 |   0.0094   |
|  epoch 76 |   0.0067   |
|  epoch 77 |   0.0052   |
|  epoch 78 |   0.0046   |
|  epoch 79 |   0.0051   |
|  epoch 80 |   0.0113   |
|  epoch 81 |   0.0094   |
|  epoch 82 |   0.0066   |
|  epoch 83 |   0.0061   |
|  epoch 84 |   0.0076   |
|  epoch 85 |   0.0089   |
|  epoch 86 |   0.0084   |
|  epoch 87 |   0.0069   |
|  epoch 88 |   0.0067   |
|  epoch 89 |   0.0057   |
|  epoch 90 |   0.0064   |
|  epoch 91 |   0.0070   |
|  epoch 92 |   0.0081   |
|  epoch 93 |   0.0056   |
|  epoch 94 |   0.0055   |
|  epoch 95 |   0.0055   |
|  epoch 96 |   0.0064   |
|  epoch 97 |   0.0081   |
|  epoch 98 |   0.0063   |
|  epoch 99 |   0.0059   |
| epoch 100 |   0.0056   |
+-----------+------------+
