+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4262   |
|  epoch 2  |   0.2482   |
|  epoch 3  |   0.2062   |
|  epoch 4  |   0.1774   |
|  epoch 5  |   0.1649   |
|  epoch 6  |   0.1474   |
|  epoch 7  |   0.1290   |
|  epoch 8  |   0.1146   |
|  epoch 9  |   0.1062   |
|  epoch 10 |   0.0947   |
|  epoch 11 |   0.0831   |
|  epoch 12 |   0.0762   |
|  epoch 13 |   0.0627   |
|  epoch 14 |   0.0645   |
|  epoch 15 |   0.0560   |
|  epoch 16 |   0.0465   |
|  epoch 17 |   0.0493   |
|  epoch 18 |   0.0383   |
|  epoch 19 |   0.0340   |
|  epoch 20 |   0.0385   |
|  epoch 21 |   0.0295   |
|  epoch 22 |   0.0323   |
|  epoch 23 |   0.0284   |
|  epoch 24 |   0.0221   |
|  epoch 25 |   0.0233   |
|  epoch 26 |   0.0224   |
|  epoch 27 |   0.0213   |
|  epoch 28 |   0.0200   |
|  epoch 29 |   0.0198   |
|  epoch 30 |   0.0181   |
|  epoch 31 |   0.0171   |
|  epoch 32 |   0.0165   |
|  epoch 33 |   0.0119   |
|  epoch 34 |   0.0149   |
|  epoch 35 |   0.0166   |
|  epoch 36 |   0.0139   |
|  epoch 37 |   0.0156   |
|  epoch 38 |   0.0116   |
|  epoch 39 |   0.0093   |
|  epoch 40 |   0.0140   |
|  epoch 41 |   0.0174   |
|  epoch 42 |   0.0108   |
|  epoch 43 |   0.0107   |
|  epoch 44 |   0.0104   |
|  epoch 45 |   0.0130   |
|  epoch 46 |   0.0108   |
|  epoch 47 |   0.0081   |
|  epoch 48 |   0.0130   |
|  epoch 49 |   0.0063   |
|  epoch 50 |   0.0101   |
|  epoch 51 |   0.0102   |
|  epoch 52 |   0.0074   |
|  epoch 53 |   0.0115   |
|  epoch 54 |   0.0086   |
|  epoch 55 |   0.0097   |
|  epoch 56 |   0.0087   |
|  epoch 57 |   0.0088   |
|  epoch 58 |   0.0074   |
|  epoch 59 |   0.0078   |
|  epoch 60 |   0.0081   |
|  epoch 61 |   0.0085   |
|  epoch 62 |   0.0043   |
|  epoch 63 |   0.0080   |
|  epoch 64 |   0.0112   |
|  epoch 65 |   0.0052   |
|  epoch 66 |   0.0064   |
|  epoch 67 |   0.0097   |
|  epoch 68 |   0.0080   |
|  epoch 69 |   0.0065   |
|  epoch 70 |   0.0060   |
|  epoch 71 |   0.0065   |
|  epoch 72 |   0.0053   |
|  epoch 73 |   0.0053   |
|  epoch 74 |   0.0047   |
|  epoch 75 |   0.0051   |
|  epoch 76 |   0.0083   |
|  epoch 77 |   0.0071   |
|  epoch 78 |   0.0047   |
|  epoch 79 |   0.0055   |
|  epoch 80 |   0.0040   |
|  epoch 81 |   0.0070   |
|  epoch 82 |   0.0077   |
|  epoch 83 |   0.0024   |
|  epoch 84 |   0.0052   |
|  epoch 85 |   0.0088   |
|  epoch 86 |   0.0036   |
|  epoch 87 |   0.0052   |
|  epoch 88 |   0.0055   |
|  epoch 89 |   0.0046   |
|  epoch 90 |   0.0084   |
|  epoch 91 |   0.0051   |
|  epoch 92 |   0.0042   |
|  epoch 93 |   0.0015   |
|  epoch 94 |   0.0024   |
|  epoch 95 |   0.0077   |
|  epoch 96 |   0.0086   |
|  epoch 97 |   0.0053   |
|  epoch 98 |   0.0030   |
|  epoch 99 |   0.0060   |
| epoch 100 |   0.0045   |
+-----------+------------+
