+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4987   |
|  epoch 2  |   0.3968   |
|  epoch 3  |   0.3397   |
|  epoch 4  |   0.2692   |
|  epoch 5  |   0.2662   |
|  epoch 6  |   0.2171   |
|  epoch 7  |   0.1869   |
|  epoch 8  |   0.1616   |
|  epoch 9  |   0.1489   |
|  epoch 10 |   0.1416   |
|  epoch 11 |   0.1248   |
|  epoch 12 |   0.1251   |
|  epoch 13 |   0.1353   |
|  epoch 14 |   0.1129   |
|  epoch 15 |   0.0935   |
|  epoch 16 |   0.1027   |
|  epoch 17 |   0.0684   |
|  epoch 18 |   0.0508   |
|  epoch 19 |   0.0482   |
|  epoch 20 |   0.0390   |
|  epoch 21 |   0.0399   |
|  epoch 22 |   0.0536   |
|  epoch 23 |   0.0623   |
|  epoch 24 |   0.0610   |
|  epoch 25 |   0.0414   |
|  epoch 26 |   0.0751   |
|  epoch 27 |   0.0647   |
|  epoch 28 |   0.0627   |
|  epoch 29 |   0.0661   |
|  epoch 30 |   0.0479   |
|  epoch 31 |   0.0407   |
|  epoch 32 |   0.0152   |
|  epoch 33 |   0.0165   |
|  epoch 34 |   0.0156   |
|  epoch 35 |   0.0234   |
|  epoch 36 |   0.0166   |
|  epoch 37 |   0.0479   |
|  epoch 38 |   0.0482   |
|  epoch 39 |   0.0448   |
|  epoch 40 |   0.0323   |
|  epoch 41 |   0.0522   |
|  epoch 42 |   0.0386   |
|  epoch 43 |   0.0320   |
|  epoch 44 |   0.0434   |
|  epoch 45 |   0.0130   |
|  epoch 46 |   0.0093   |
|  epoch 47 |   0.0124   |
|  epoch 48 |   0.0105   |
|  epoch 49 |   0.0071   |
|  epoch 50 |   0.0068   |
|  epoch 51 |   0.0156   |
|  epoch 52 |   0.0245   |
|  epoch 53 |   0.0219   |
|  epoch 54 |   0.0163   |
|  epoch 55 |   0.0186   |
|  epoch 56 |   0.0159   |
|  epoch 57 |   0.0093   |
|  epoch 58 |   0.0164   |
|  epoch 59 |   0.0258   |
|  epoch 60 |   0.0187   |
|  epoch 61 |   0.0191   |
|  epoch 62 |   0.0330   |
|  epoch 63 |   0.0140   |
|  epoch 64 |   0.0219   |
|  epoch 65 |   0.0165   |
|  epoch 66 |   0.0257   |
|  epoch 67 |   0.0102   |
|  epoch 68 |   0.0209   |
|  epoch 69 |   0.0117   |
|  epoch 70 |   0.0141   |
|  epoch 71 |   0.0203   |
|  epoch 72 |   0.0043   |
|  epoch 73 |   0.0126   |
|  epoch 74 |   0.0140   |
|  epoch 75 |   0.0148   |
|  epoch 76 |   0.0108   |
|  epoch 77 |   0.0097   |
|  epoch 78 |   0.0124   |
|  epoch 79 |   0.0033   |
|  epoch 80 |   0.0137   |
|  epoch 81 |   0.0096   |
|  epoch 82 |   0.0032   |
|  epoch 83 |   0.0022   |
|  epoch 84 |   0.0015   |
|  epoch 85 |   0.0032   |
|  epoch 86 |   0.0152   |
|  epoch 87 |   0.0029   |
|  epoch 88 |   0.0027   |
|  epoch 89 |   0.0011   |
|  epoch 90 |   0.0006   |
|  epoch 91 |   0.0011   |
|  epoch 92 |   0.0010   |
|  epoch 93 |   0.0036   |
|  epoch 94 |   0.0015   |
|  epoch 95 |   0.0057   |
|  epoch 96 |   0.0093   |
|  epoch 97 |   0.0021   |
|  epoch 98 |   0.0076   |
|  epoch 99 |   0.0089   |
| epoch 100 |   0.0089   |
+-----------+------------+
