+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   0.5955   |
| epoch 2  |   0.2848   |
| epoch 3  |   0.2295   |
| epoch 4  |   0.2006   |
| epoch 5  |   0.1763   |
| epoch 6  |   0.1600   |
| epoch 7  |   0.1460   |
| epoch 8  |   0.1331   |
| epoch 9  |   0.1239   |
| epoch 10 |   0.1163   |
| epoch 11 |   0.1047   |
| epoch 12 |   0.1008   |
| epoch 13 |   0.0961   |
| epoch 14 |   0.0856   |
| epoch 15 |   0.0823   |
| epoch 16 |   0.0767   |
| epoch 17 |   0.0719   |
| epoch 18 |   0.0668   |
| epoch 19 |   0.0630   |
| epoch 20 |   0.0615   |
| epoch 21 |   0.0534   |
| epoch 22 |   0.0500   |
| epoch 23 |   0.0462   |
| epoch 24 |   0.0445   |
| epoch 25 |   0.0427   |
| epoch 26 |   0.0412   |
| epoch 27 |   0.0368   |
| epoch 28 |   0.0336   |
| epoch 29 |   0.0320   |
| epoch 30 |   0.0286   |
| epoch 31 |   0.0314   |
| epoch 32 |   0.0270   |
| epoch 33 |   0.0275   |
| epoch 34 |   0.0244   |
| epoch 35 |   0.0232   |
| epoch 36 |   0.0240   |
| epoch 37 |   0.0210   |
| epoch 38 |   0.0225   |
| epoch 39 |   0.0184   |
| epoch 40 |   0.0195   |
| epoch 41 |   0.0152   |
| epoch 42 |   0.0171   |
| epoch 43 |   0.0169   |
| epoch 44 |   0.0150   |
| epoch 45 |   0.0152   |
| epoch 46 |   0.0161   |
| epoch 47 |   0.0141   |
| epoch 48 |   0.0139   |
| epoch 49 |   0.0133   |
| epoch 50 |   0.0113   |
+----------+------------+
