+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   2.0704   |
| epoch 2  |   1.8996   |
| epoch 3  |   1.6631   |
| epoch 4  |   1.5219   |
| epoch 5  |   1.3840   |
| epoch 6  |   1.2884   |
| epoch 7  |   1.1093   |
| epoch 8  |   1.0396   |
| epoch 9  |   0.9465   |
| epoch 10 |   0.8666   |
| epoch 11 |   0.8588   |
| epoch 12 |   0.7702   |
| epoch 13 |   0.7604   |
| epoch 14 |   0.6547   |
| epoch 15 |   0.6317   |
| epoch 16 |   0.5854   |
| epoch 17 |   0.5561   |
| epoch 18 |   0.4832   |
| epoch 19 |   0.5152   |
| epoch 20 |   0.5125   |
| epoch 21 |   0.4400   |
| epoch 22 |   0.4279   |
| epoch 23 |   0.4189   |
| epoch 24 |   0.3996   |
| epoch 25 |   0.4022   |
| epoch 26 |   0.3781   |
| epoch 27 |   0.3483   |
| epoch 28 |   0.3541   |
| epoch 29 |   0.3453   |
| epoch 30 |   0.3562   |
| epoch 31 |   0.3347   |
| epoch 32 |   0.3487   |
| epoch 33 |   0.2831   |
| epoch 34 |   0.3135   |
| epoch 35 |   0.2888   |
| epoch 36 |   0.2853   |
| epoch 37 |   0.2813   |
| epoch 38 |   0.2679   |
| epoch 39 |   0.2539   |
| epoch 40 |   0.2833   |
| epoch 41 |   0.2630   |
| epoch 42 |   0.2550   |
| epoch 43 |   0.2376   |
| epoch 44 |   0.2475   |
| epoch 45 |   0.2393   |
| epoch 46 |   0.2417   |
| epoch 47 |   0.2158   |
| epoch 48 |   0.2373   |
| epoch 49 |   0.2161   |
| epoch 50 |   0.2247   |
+----------+------------+
