+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   2.1632   |
| epoch 2  |   1.9477   |
| epoch 3  |   1.7974   |
| epoch 4  |   1.6103   |
| epoch 5  |   1.5301   |
| epoch 6  |   1.3733   |
| epoch 7  |   1.3178   |
| epoch 8  |   1.2449   |
| epoch 9  |   1.1921   |
| epoch 10 |   1.0935   |
| epoch 11 |   1.0238   |
| epoch 12 |   0.9399   |
| epoch 13 |   0.8596   |
| epoch 14 |   0.8518   |
| epoch 15 |   0.8105   |
| epoch 16 |   0.7284   |
| epoch 17 |   0.6888   |
| epoch 18 |   0.6609   |
| epoch 19 |   0.6578   |
| epoch 20 |   0.6345   |
| epoch 21 |   0.5570   |
| epoch 22 |   0.5677   |
| epoch 23 |   0.4942   |
| epoch 24 |   0.5206   |
| epoch 25 |   0.5165   |
| epoch 26 |   0.4702   |
| epoch 27 |   0.4692   |
| epoch 28 |   0.4239   |
| epoch 29 |   0.4129   |
| epoch 30 |   0.3958   |
| epoch 31 |   0.3948   |
| epoch 32 |   0.3835   |
| epoch 33 |   0.3880   |
| epoch 34 |   0.3895   |
| epoch 35 |   0.3545   |
| epoch 36 |   0.3729   |
| epoch 37 |   0.3242   |
| epoch 38 |   0.3572   |
| epoch 39 |   0.3297   |
| epoch 40 |   0.3069   |
| epoch 41 |   0.2972   |
| epoch 42 |   0.2803   |
| epoch 43 |   0.3214   |
| epoch 44 |   0.3077   |
| epoch 45 |   0.3167   |
| epoch 46 |   0.2753   |
| epoch 47 |   0.2870   |
| epoch 48 |   0.2854   |
| epoch 49 |   0.2601   |
| epoch 50 |   0.2452   |
+----------+------------+
