+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4222   |
|  epoch 2  |   0.3039   |
|  epoch 3  |   0.2545   |
|  epoch 4  |   0.2246   |
|  epoch 5  |   0.2016   |
|  epoch 6  |   0.1822   |
|  epoch 7  |   0.1660   |
|  epoch 8  |   0.1508   |
|  epoch 9  |   0.1387   |
|  epoch 10 |   0.1243   |
|  epoch 11 |   0.1108   |
|  epoch 12 |   0.1010   |
|  epoch 13 |   0.0965   |
|  epoch 14 |   0.0822   |
|  epoch 15 |   0.0724   |
|  epoch 16 |   0.0674   |
|  epoch 17 |   0.0640   |
|  epoch 18 |   0.0563   |
|  epoch 19 |   0.0511   |
|  epoch 20 |   0.0483   |
|  epoch 21 |   0.0426   |
|  epoch 22 |   0.0438   |
|  epoch 23 |   0.0391   |
|  epoch 24 |   0.0338   |
|  epoch 25 |   0.0337   |
|  epoch 26 |   0.0321   |
|  epoch 27 |   0.0307   |
|  epoch 28 |   0.0311   |
|  epoch 29 |   0.0278   |
|  epoch 30 |   0.0260   |
|  epoch 31 |   0.0269   |
|  epoch 32 |   0.0225   |
|  epoch 33 |   0.0218   |
|  epoch 34 |   0.0225   |
|  epoch 35 |   0.0211   |
|  epoch 36 |   0.0198   |
|  epoch 37 |   0.0209   |
|  epoch 38 |   0.0172   |
|  epoch 39 |   0.0194   |
|  epoch 40 |   0.0187   |
|  epoch 41 |   0.0181   |
|  epoch 42 |   0.0176   |
|  epoch 43 |   0.0150   |
|  epoch 44 |   0.0167   |
|  epoch 45 |   0.0156   |
|  epoch 46 |   0.0178   |
|  epoch 47 |   0.0141   |
|  epoch 48 |   0.0157   |
|  epoch 49 |   0.0140   |
|  epoch 50 |   0.0150   |
|  epoch 51 |   0.0149   |
|  epoch 52 |   0.0155   |
|  epoch 53 |   0.0134   |
|  epoch 54 |   0.0103   |
|  epoch 55 |   0.0140   |
|  epoch 56 |   0.0142   |
|  epoch 57 |   0.0110   |
|  epoch 58 |   0.0108   |
|  epoch 59 |   0.0138   |
|  epoch 60 |   0.0112   |
|  epoch 61 |   0.0129   |
|  epoch 62 |   0.0112   |
|  epoch 63 |   0.0130   |
|  epoch 64 |   0.0120   |
|  epoch 65 |   0.0098   |
|  epoch 66 |   0.0092   |
|  epoch 67 |   0.0095   |
|  epoch 68 |   0.0117   |
|  epoch 69 |   0.0123   |
|  epoch 70 |   0.0101   |
|  epoch 71 |   0.0090   |
|  epoch 72 |   0.0104   |
|  epoch 73 |   0.0092   |
|  epoch 74 |   0.0083   |
|  epoch 75 |   0.0082   |
|  epoch 76 |   0.0097   |
|  epoch 77 |   0.0096   |
|  epoch 78 |   0.0097   |
|  epoch 79 |   0.0092   |
|  epoch 80 |   0.0093   |
|  epoch 81 |   0.0203   |
|  epoch 82 |   0.0113   |
|  epoch 83 |   0.0084   |
|  epoch 84 |   0.0087   |
|  epoch 85 |   0.0093   |
|  epoch 86 |   0.0087   |
|  epoch 87 |   0.0084   |
|  epoch 88 |   0.0077   |
|  epoch 89 |   0.0070   |
|  epoch 90 |   0.0079   |
|  epoch 91 |   0.0106   |
|  epoch 92 |   0.0076   |
|  epoch 93 |   0.0084   |
|  epoch 94 |   0.0086   |
|  epoch 95 |   0.0065   |
|  epoch 96 |   0.0092   |
|  epoch 97 |   0.0084   |
|  epoch 98 |   0.0078   |
|  epoch 99 |   0.0065   |
| epoch 100 |   0.0089   |
+-----------+------------+
