+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   0.6187   |
| epoch 2  |   0.3131   |
| epoch 3  |   0.2492   |
| epoch 4  |   0.2118   |
| epoch 5  |   0.1848   |
| epoch 6  |   0.1661   |
| epoch 7  |   0.1523   |
| epoch 8  |   0.1394   |
| epoch 9  |   0.1311   |
| epoch 10 |   0.1190   |
| epoch 11 |   0.1088   |
| epoch 12 |   0.1006   |
| epoch 13 |   0.0970   |
| epoch 14 |   0.0883   |
| epoch 15 |   0.0837   |
| epoch 16 |   0.0798   |
| epoch 17 |   0.0720   |
| epoch 18 |   0.0688   |
| epoch 19 |   0.0596   |
| epoch 20 |   0.0589   |
| epoch 21 |   0.0569   |
| epoch 22 |   0.0530   |
| epoch 23 |   0.0494   |
| epoch 24 |   0.0468   |
| epoch 25 |   0.0439   |
| epoch 26 |   0.0410   |
| epoch 27 |   0.0381   |
| epoch 28 |   0.0371   |
| epoch 29 |   0.0352   |
| epoch 30 |   0.0293   |
| epoch 31 |   0.0308   |
| epoch 32 |   0.0293   |
| epoch 33 |   0.0288   |
| epoch 34 |   0.0278   |
| epoch 35 |   0.0282   |
| epoch 36 |   0.0232   |
| epoch 37 |   0.0216   |
| epoch 38 |   0.0203   |
| epoch 39 |   0.0178   |
| epoch 40 |   0.0207   |
| epoch 41 |   0.0193   |
| epoch 42 |   0.0164   |
| epoch 43 |   0.0164   |
| epoch 44 |   0.0169   |
| epoch 45 |   0.0147   |
| epoch 46 |   0.0159   |
| epoch 47 |   0.0135   |
| epoch 48 |   0.0153   |
| epoch 49 |   0.0149   |
| epoch 50 |   0.0121   |
+----------+------------+
