+----------+------------+
| # Epoch  | Train_loss |
+----------+------------+
| epoch 1  |   2.2054   |
| epoch 2  |   1.9996   |
| epoch 3  |   1.8683   |
| epoch 4  |   1.6749   |
| epoch 5  |   1.6142   |
| epoch 6  |   1.4760   |
| epoch 7  |   1.3248   |
| epoch 8  |   1.2440   |
| epoch 9  |   1.1534   |
| epoch 10 |   1.1331   |
| epoch 11 |   1.0371   |
| epoch 12 |   0.9732   |
| epoch 13 |   0.9509   |
| epoch 14 |   0.9257   |
| epoch 15 |   0.8247   |
| epoch 16 |   0.7684   |
| epoch 17 |   0.7802   |
| epoch 18 |   0.7461   |
| epoch 19 |   0.6959   |
| epoch 20 |   0.6618   |
| epoch 21 |   0.6263   |
| epoch 22 |   0.6112   |
| epoch 23 |   0.5820   |
| epoch 24 |   0.5474   |
| epoch 25 |   0.5079   |
| epoch 26 |   0.5145   |
| epoch 27 |   0.5088   |
| epoch 28 |   0.4762   |
| epoch 29 |   0.5047   |
| epoch 30 |   0.4251   |
| epoch 31 |   0.4554   |
| epoch 32 |   0.4026   |
| epoch 33 |   0.3904   |
| epoch 34 |   0.3847   |
| epoch 35 |   0.3734   |
| epoch 36 |   0.3638   |
| epoch 37 |   0.3506   |
| epoch 38 |   0.3295   |
| epoch 39 |   0.3580   |
| epoch 40 |   0.3064   |
| epoch 41 |   0.3111   |
| epoch 42 |   0.3151   |
| epoch 43 |   0.3224   |
| epoch 44 |   0.2970   |
| epoch 45 |   0.2857   |
| epoch 46 |   0.2968   |
| epoch 47 |   0.2839   |
| epoch 48 |   0.2576   |
| epoch 49 |   0.2536   |
| epoch 50 |   0.2531   |
+----------+------------+
