+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4284   |
|  epoch 2  |   0.2548   |
|  epoch 3  |   0.2169   |
|  epoch 4  |   0.1870   |
|  epoch 5  |   0.1665   |
|  epoch 6  |   0.1412   |
|  epoch 7  |   0.1288   |
|  epoch 8  |   0.1192   |
|  epoch 9  |   0.1026   |
|  epoch 10 |   0.0917   |
|  epoch 11 |   0.0851   |
|  epoch 12 |   0.0734   |
|  epoch 13 |   0.0706   |
|  epoch 14 |   0.0614   |
|  epoch 15 |   0.0531   |
|  epoch 16 |   0.0462   |
|  epoch 17 |   0.0447   |
|  epoch 18 |   0.0407   |
|  epoch 19 |   0.0339   |
|  epoch 20 |   0.0355   |
|  epoch 21 |   0.0300   |
|  epoch 22 |   0.0319   |
|  epoch 23 |   0.0279   |
|  epoch 24 |   0.0259   |
|  epoch 25 |   0.0217   |
|  epoch 26 |   0.0246   |
|  epoch 27 |   0.0211   |
|  epoch 28 |   0.0201   |
|  epoch 29 |   0.0177   |
|  epoch 30 |   0.0220   |
|  epoch 31 |   0.0176   |
|  epoch 32 |   0.0140   |
|  epoch 33 |   0.0128   |
|  epoch 34 |   0.0146   |
|  epoch 35 |   0.0174   |
|  epoch 36 |   0.0185   |
|  epoch 37 |   0.0137   |
|  epoch 38 |   0.0112   |
|  epoch 39 |   0.0175   |
|  epoch 40 |   0.0136   |
|  epoch 41 |   0.0103   |
|  epoch 42 |   0.0117   |
|  epoch 43 |   0.0096   |
|  epoch 44 |   0.0126   |
|  epoch 45 |   0.0104   |
|  epoch 46 |   0.0080   |
|  epoch 47 |   0.0105   |
|  epoch 48 |   0.0097   |
|  epoch 49 |   0.0126   |
|  epoch 50 |   0.0085   |
|  epoch 51 |   0.0103   |
|  epoch 52 |   0.0102   |
|  epoch 53 |   0.0123   |
|  epoch 54 |   0.0074   |
|  epoch 55 |   0.0075   |
|  epoch 56 |   0.0075   |
|  epoch 57 |   0.0079   |
|  epoch 58 |   0.0101   |
|  epoch 59 |   0.0090   |
|  epoch 60 |   0.0096   |
|  epoch 61 |   0.0054   |
|  epoch 62 |   0.0056   |
|  epoch 63 |   0.0081   |
|  epoch 64 |   0.0085   |
|  epoch 65 |   0.0090   |
|  epoch 66 |   0.0068   |
|  epoch 67 |   0.0053   |
|  epoch 68 |   0.0080   |
|  epoch 69 |   0.0069   |
|  epoch 70 |   0.0065   |
|  epoch 71 |   0.0046   |
|  epoch 72 |   0.0080   |
|  epoch 73 |   0.0074   |
|  epoch 74 |   0.0045   |
|  epoch 75 |   0.0050   |
|  epoch 76 |   0.0082   |
|  epoch 77 |   0.0052   |
|  epoch 78 |   0.0065   |
|  epoch 79 |   0.0058   |
|  epoch 80 |   0.0088   |
|  epoch 81 |   0.0038   |
|  epoch 82 |   0.0046   |
|  epoch 83 |   0.0046   |
|  epoch 84 |   0.0091   |
|  epoch 85 |   0.0060   |
|  epoch 86 |   0.0050   |
|  epoch 87 |   0.0074   |
|  epoch 88 |   0.0060   |
|  epoch 89 |   0.0051   |
|  epoch 90 |   0.0051   |
|  epoch 91 |   0.0050   |
|  epoch 92 |   0.0032   |
|  epoch 93 |   0.0043   |
|  epoch 94 |   0.0041   |
|  epoch 95 |   0.0042   |
|  epoch 96 |   0.0050   |
|  epoch 97 |   0.0071   |
|  epoch 98 |   0.0062   |
|  epoch 99 |   0.0041   |
| epoch 100 |   0.0053   |
+-----------+------------+
