+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.5448   |
|  epoch 2  |   0.3949   |
|  epoch 3  |   0.3331   |
|  epoch 4  |   0.2872   |
|  epoch 5  |   0.2649   |
|  epoch 6  |   0.2420   |
|  epoch 7  |   0.1831   |
|  epoch 8  |   0.1675   |
|  epoch 9  |   0.1539   |
|  epoch 10 |   0.1873   |
|  epoch 11 |   0.1594   |
|  epoch 12 |   0.1249   |
|  epoch 13 |   0.1145   |
|  epoch 14 |   0.0955   |
|  epoch 15 |   0.0825   |
|  epoch 16 |   0.0880   |
|  epoch 17 |   0.0810   |
|  epoch 18 |   0.0799   |
|  epoch 19 |   0.0796   |
|  epoch 20 |   0.0438   |
|  epoch 21 |   0.0686   |
|  epoch 22 |   0.0344   |
|  epoch 23 |   0.0767   |
|  epoch 24 |   0.0398   |
|  epoch 25 |   0.0536   |
|  epoch 26 |   0.0488   |
|  epoch 27 |   0.0341   |
|  epoch 28 |   0.0490   |
|  epoch 29 |   0.0296   |
|  epoch 30 |   0.0322   |
|  epoch 31 |   0.0600   |
|  epoch 32 |   0.0521   |
|  epoch 33 |   0.0398   |
|  epoch 34 |   0.0449   |
|  epoch 35 |   0.0459   |
|  epoch 36 |   0.0459   |
|  epoch 37 |   0.0265   |
|  epoch 38 |   0.0165   |
|  epoch 39 |   0.0217   |
|  epoch 40 |   0.0298   |
|  epoch 41 |   0.0312   |
|  epoch 42 |   0.0457   |
|  epoch 43 |   0.0317   |
|  epoch 44 |   0.0258   |
|  epoch 45 |   0.0262   |
|  epoch 46 |   0.0362   |
|  epoch 47 |   0.0306   |
|  epoch 48 |   0.0277   |
|  epoch 49 |   0.0269   |
|  epoch 50 |   0.0178   |
|  epoch 51 |   0.0169   |
|  epoch 52 |   0.0233   |
|  epoch 53 |   0.0412   |
|  epoch 54 |   0.0235   |
|  epoch 55 |   0.0205   |
|  epoch 56 |   0.0289   |
|  epoch 57 |   0.0138   |
|  epoch 58 |   0.0115   |
|  epoch 59 |   0.0121   |
|  epoch 60 |   0.0050   |
|  epoch 61 |   0.0075   |
|  epoch 62 |   0.0113   |
|  epoch 63 |   0.0191   |
|  epoch 64 |   0.0121   |
|  epoch 65 |   0.0042   |
|  epoch 66 |   0.0096   |
|  epoch 67 |   0.0033   |
|  epoch 68 |   0.0032   |
|  epoch 69 |   0.0065   |
|  epoch 70 |   0.0202   |
|  epoch 71 |   0.0088   |
|  epoch 72 |   0.0105   |
|  epoch 73 |   0.0249   |
|  epoch 74 |   0.0204   |
|  epoch 75 |   0.0293   |
|  epoch 76 |   0.0397   |
|  epoch 77 |   0.0588   |
|  epoch 78 |   0.0398   |
|  epoch 79 |   0.0760   |
|  epoch 80 |   0.0313   |
|  epoch 81 |   0.0355   |
|  epoch 82 |   0.0152   |
|  epoch 83 |   0.0190   |
|  epoch 84 |   0.0467   |
|  epoch 85 |   0.0240   |
|  epoch 86 |   0.0237   |
|  epoch 87 |   0.0103   |
|  epoch 88 |   0.0071   |
|  epoch 89 |   0.0046   |
|  epoch 90 |   0.0095   |
|  epoch 91 |   0.0019   |
|  epoch 92 |   0.0015   |
|  epoch 93 |   0.0124   |
|  epoch 94 |   0.0026   |
|  epoch 95 |   0.0162   |
|  epoch 96 |   0.0016   |
|  epoch 97 |   0.0054   |
|  epoch 98 |   0.0028   |
|  epoch 99 |   0.0055   |
| epoch 100 |   0.0155   |
+-----------+------------+
