+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.3978   |
|  epoch 2  |   0.2695   |
|  epoch 3  |   0.2229   |
|  epoch 4  |   0.1944   |
|  epoch 5  |   0.1770   |
|  epoch 6  |   0.1594   |
|  epoch 7  |   0.1455   |
|  epoch 8  |   0.1331   |
|  epoch 9  |   0.1191   |
|  epoch 10 |   0.1071   |
|  epoch 11 |   0.0973   |
|  epoch 12 |   0.0875   |
|  epoch 13 |   0.0811   |
|  epoch 14 |   0.0710   |
|  epoch 15 |   0.0638   |
|  epoch 16 |   0.0584   |
|  epoch 17 |   0.0529   |
|  epoch 18 |   0.0500   |
|  epoch 19 |   0.0464   |
|  epoch 20 |   0.0421   |
|  epoch 21 |   0.0398   |
|  epoch 22 |   0.0357   |
|  epoch 23 |   0.0349   |
|  epoch 24 |   0.0350   |
|  epoch 25 |   0.0307   |
|  epoch 26 |   0.0291   |
|  epoch 27 |   0.0287   |
|  epoch 28 |   0.0242   |
|  epoch 29 |   0.0273   |
|  epoch 30 |   0.0242   |
|  epoch 31 |   0.0209   |
|  epoch 32 |   0.0219   |
|  epoch 33 |   0.0231   |
|  epoch 34 |   0.0191   |
|  epoch 35 |   0.0212   |
|  epoch 36 |   0.0198   |
|  epoch 37 |   0.0166   |
|  epoch 38 |   0.0188   |
|  epoch 39 |   0.0187   |
|  epoch 40 |   0.0176   |
|  epoch 41 |   0.0175   |
|  epoch 42 |   0.0158   |
|  epoch 43 |   0.0177   |
|  epoch 44 |   0.0144   |
|  epoch 45 |   0.0155   |
|  epoch 46 |   0.0161   |
|  epoch 47 |   0.0151   |
|  epoch 48 |   0.0142   |
|  epoch 49 |   0.0157   |
|  epoch 50 |   0.0127   |
|  epoch 51 |   0.0152   |
|  epoch 52 |   0.0136   |
|  epoch 53 |   0.0123   |
|  epoch 54 |   0.0127   |
|  epoch 55 |   0.0137   |
|  epoch 56 |   0.0134   |
|  epoch 57 |   0.0118   |
|  epoch 58 |   0.0126   |
|  epoch 59 |   0.0122   |
|  epoch 60 |   0.0127   |
|  epoch 61 |   0.0106   |
|  epoch 62 |   0.0125   |
|  epoch 63 |   0.0113   |
|  epoch 64 |   0.0115   |
|  epoch 65 |   0.0113   |
|  epoch 66 |   0.0107   |
|  epoch 67 |   0.0126   |
|  epoch 68 |   0.0089   |
|  epoch 69 |   0.0121   |
|  epoch 70 |   0.0104   |
|  epoch 71 |   0.0089   |
|  epoch 72 |   0.0109   |
|  epoch 73 |   0.0096   |
|  epoch 74 |   0.0096   |
|  epoch 75 |   0.0107   |
|  epoch 76 |   0.0103   |
|  epoch 77 |   0.0096   |
|  epoch 78 |   0.0110   |
|  epoch 79 |   0.0094   |
|  epoch 80 |   0.0081   |
|  epoch 81 |   0.0098   |
|  epoch 82 |   0.0087   |
|  epoch 83 |   0.0081   |
|  epoch 84 |   0.0096   |
|  epoch 85 |   0.0097   |
|  epoch 86 |   0.0069   |
|  epoch 87 |   0.0084   |
|  epoch 88 |   0.0093   |
|  epoch 89 |   0.0109   |
|  epoch 90 |   0.0067   |
|  epoch 91 |   0.0084   |
|  epoch 92 |   0.0084   |
|  epoch 93 |   0.0078   |
|  epoch 94 |   0.0083   |
|  epoch 95 |   0.0076   |
|  epoch 96 |   0.0076   |
|  epoch 97 |   0.0088   |
|  epoch 98 |   0.0084   |
|  epoch 99 |   0.0075   |
| epoch 100 |   0.0081   |
+-----------+------------+
