+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4183   |
|  epoch 2  |   0.3008   |
|  epoch 3  |   0.2453   |
|  epoch 4  |   0.2147   |
|  epoch 5  |   0.1907   |
|  epoch 6  |   0.1743   |
|  epoch 7  |   0.1612   |
|  epoch 8  |   0.1444   |
|  epoch 9  |   0.1331   |
|  epoch 10 |   0.1210   |
|  epoch 11 |   0.1064   |
|  epoch 12 |   0.0985   |
|  epoch 13 |   0.0875   |
|  epoch 14 |   0.0770   |
|  epoch 15 |   0.0718   |
|  epoch 16 |   0.0651   |
|  epoch 17 |   0.0592   |
|  epoch 18 |   0.0572   |
|  epoch 19 |   0.0525   |
|  epoch 20 |   0.0489   |
|  epoch 21 |   0.0446   |
|  epoch 22 |   0.0438   |
|  epoch 23 |   0.0409   |
|  epoch 24 |   0.0394   |
|  epoch 25 |   0.0347   |
|  epoch 26 |   0.0343   |
|  epoch 27 |   0.0336   |
|  epoch 28 |   0.0325   |
|  epoch 29 |   0.0287   |
|  epoch 30 |   0.0283   |
|  epoch 31 |   0.0310   |
|  epoch 32 |   0.0257   |
|  epoch 33 |   0.0253   |
|  epoch 34 |   0.0254   |
|  epoch 35 |   0.0238   |
|  epoch 36 |   0.0229   |
|  epoch 37 |   0.0219   |
|  epoch 38 |   0.0222   |
|  epoch 39 |   0.0213   |
|  epoch 40 |   0.0216   |
|  epoch 41 |   0.0230   |
|  epoch 42 |   0.0190   |
|  epoch 43 |   0.0197   |
|  epoch 44 |   0.0203   |
|  epoch 45 |   0.0183   |
|  epoch 46 |   0.0179   |
|  epoch 47 |   0.0185   |
|  epoch 48 |   0.0180   |
|  epoch 49 |   0.0159   |
|  epoch 50 |   0.0176   |
|  epoch 51 |   0.0170   |
|  epoch 52 |   0.0160   |
|  epoch 53 |   0.0151   |
|  epoch 54 |   0.0154   |
|  epoch 55 |   0.0151   |
|  epoch 56 |   0.0153   |
|  epoch 57 |   0.0144   |
|  epoch 58 |   0.0138   |
|  epoch 59 |   0.0140   |
|  epoch 60 |   0.0151   |
|  epoch 61 |   0.0132   |
|  epoch 62 |   0.0146   |
|  epoch 63 |   0.0129   |
|  epoch 64 |   0.0138   |
|  epoch 65 |   0.0128   |
|  epoch 66 |   0.0138   |
|  epoch 67 |   0.0134   |
|  epoch 68 |   0.0149   |
|  epoch 69 |   0.0121   |
|  epoch 70 |   0.0130   |
|  epoch 71 |   0.0120   |
|  epoch 72 |   0.0121   |
|  epoch 73 |   0.0127   |
|  epoch 74 |   0.0122   |
|  epoch 75 |   0.0121   |
|  epoch 76 |   0.0118   |
|  epoch 77 |   0.0114   |
|  epoch 78 |   0.0123   |
|  epoch 79 |   0.0114   |
|  epoch 80 |   0.0116   |
|  epoch 81 |   0.0100   |
|  epoch 82 |   0.0113   |
|  epoch 83 |   0.0106   |
|  epoch 84 |   0.0119   |
|  epoch 85 |   0.0100   |
|  epoch 86 |   0.0097   |
|  epoch 87 |   0.0118   |
|  epoch 88 |   0.0109   |
|  epoch 89 |   0.0100   |
|  epoch 90 |   0.0125   |
|  epoch 91 |   0.0098   |
|  epoch 92 |   0.0103   |
|  epoch 93 |   0.0102   |
|  epoch 94 |   0.0098   |
|  epoch 95 |   0.0095   |
|  epoch 96 |   0.0102   |
|  epoch 97 |   0.0107   |
|  epoch 98 |   0.0101   |
|  epoch 99 |   0.0083   |
| epoch 100 |   0.0100   |
+-----------+------------+
