+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4204   |
|  epoch 2  |   0.2930   |
|  epoch 3  |   0.2441   |
|  epoch 4  |   0.2168   |
|  epoch 5  |   0.1999   |
|  epoch 6  |   0.1816   |
|  epoch 7  |   0.1645   |
|  epoch 8  |   0.1459   |
|  epoch 9  |   0.1375   |
|  epoch 10 |   0.1239   |
|  epoch 11 |   0.1124   |
|  epoch 12 |   0.1006   |
|  epoch 13 |   0.0929   |
|  epoch 14 |   0.0823   |
|  epoch 15 |   0.0731   |
|  epoch 16 |   0.0666   |
|  epoch 17 |   0.0615   |
|  epoch 18 |   0.0540   |
|  epoch 19 |   0.0524   |
|  epoch 20 |   0.0461   |
|  epoch 21 |   0.0435   |
|  epoch 22 |   0.0410   |
|  epoch 23 |   0.0378   |
|  epoch 24 |   0.0345   |
|  epoch 25 |   0.0350   |
|  epoch 26 |   0.0311   |
|  epoch 27 |   0.0300   |
|  epoch 28 |   0.0312   |
|  epoch 29 |   0.0274   |
|  epoch 30 |   0.0252   |
|  epoch 31 |   0.0252   |
|  epoch 32 |   0.0221   |
|  epoch 33 |   0.0257   |
|  epoch 34 |   0.0235   |
|  epoch 35 |   0.0224   |
|  epoch 36 |   0.0211   |
|  epoch 37 |   0.0211   |
|  epoch 38 |   0.0169   |
|  epoch 39 |   0.0195   |
|  epoch 40 |   0.0198   |
|  epoch 41 |   0.0199   |
|  epoch 42 |   0.0165   |
|  epoch 43 |   0.0168   |
|  epoch 44 |   0.0183   |
|  epoch 45 |   0.0141   |
|  epoch 46 |   0.0152   |
|  epoch 47 |   0.0180   |
|  epoch 48 |   0.0151   |
|  epoch 49 |   0.0153   |
|  epoch 50 |   0.0146   |
|  epoch 51 |   0.0137   |
|  epoch 52 |   0.0129   |
|  epoch 53 |   0.0124   |
|  epoch 54 |   0.0147   |
|  epoch 55 |   0.0119   |
|  epoch 56 |   0.0134   |
|  epoch 57 |   0.0119   |
|  epoch 58 |   0.0125   |
|  epoch 59 |   0.0119   |
|  epoch 60 |   0.0120   |
|  epoch 61 |   0.0124   |
|  epoch 62 |   0.0131   |
|  epoch 63 |   0.0122   |
|  epoch 64 |   0.0107   |
|  epoch 65 |   0.0100   |
|  epoch 66 |   0.0129   |
|  epoch 67 |   0.0109   |
|  epoch 68 |   0.0119   |
|  epoch 69 |   0.0132   |
|  epoch 70 |   0.0104   |
|  epoch 71 |   0.0109   |
|  epoch 72 |   0.0094   |
|  epoch 73 |   0.0097   |
|  epoch 74 |   0.0099   |
|  epoch 75 |   0.0083   |
|  epoch 76 |   0.0095   |
|  epoch 77 |   0.0093   |
|  epoch 78 |   0.0111   |
|  epoch 79 |   0.0087   |
|  epoch 80 |   0.0095   |
|  epoch 81 |   0.0097   |
|  epoch 82 |   0.0087   |
|  epoch 83 |   0.0099   |
|  epoch 84 |   0.0091   |
|  epoch 85 |   0.0091   |
|  epoch 86 |   0.0077   |
|  epoch 87 |   0.0095   |
|  epoch 88 |   0.0094   |
|  epoch 89 |   0.0087   |
|  epoch 90 |   0.0079   |
|  epoch 91 |   0.0060   |
|  epoch 92 |   0.0108   |
|  epoch 93 |   0.0075   |
|  epoch 94 |   0.0095   |
|  epoch 95 |   0.0075   |
|  epoch 96 |   0.0095   |
|  epoch 97 |   0.0077   |
|  epoch 98 |   0.0084   |
|  epoch 99 |   0.0076   |
| epoch 100 |   0.0093   |
+-----------+------------+
