+-----------+------------+
|  # Epoch  | Train_loss |
+-----------+------------+
|  epoch 1  |   0.4192   |
|  epoch 2  |   0.3031   |
|  epoch 3  |   0.2454   |
|  epoch 4  |   0.2134   |
|  epoch 5  |   0.1917   |
|  epoch 6  |   0.1718   |
|  epoch 7  |   0.1582   |
|  epoch 8  |   0.1431   |
|  epoch 9  |   0.1320   |
|  epoch 10 |   0.1175   |
|  epoch 11 |   0.1062   |
|  epoch 12 |   0.0958   |
|  epoch 13 |   0.0873   |
|  epoch 14 |   0.0766   |
|  epoch 15 |   0.0711   |
|  epoch 16 |   0.0632   |
|  epoch 17 |   0.0590   |
|  epoch 18 |   0.0532   |
|  epoch 19 |   0.0498   |
|  epoch 20 |   0.0444   |
|  epoch 21 |   0.0456   |
|  epoch 22 |   0.0398   |
|  epoch 23 |   0.0363   |
|  epoch 24 |   0.0350   |
|  epoch 25 |   0.0341   |
|  epoch 26 |   0.0333   |
|  epoch 27 |   0.0300   |
|  epoch 28 |   0.0279   |
|  epoch 29 |   0.0286   |
|  epoch 30 |   0.0267   |
|  epoch 31 |   0.0236   |
|  epoch 32 |   0.0243   |
|  epoch 33 |   0.0242   |
|  epoch 34 |   0.0252   |
|  epoch 35 |   0.0225   |
|  epoch 36 |   0.0217   |
|  epoch 37 |   0.0208   |
|  epoch 38 |   0.0201   |
|  epoch 39 |   0.0205   |
|  epoch 40 |   0.0195   |
|  epoch 41 |   0.0177   |
|  epoch 42 |   0.0187   |
|  epoch 43 |   0.0177   |
|  epoch 44 |   0.0177   |
|  epoch 45 |   0.0171   |
|  epoch 46 |   0.0162   |
|  epoch 47 |   0.0161   |
|  epoch 48 |   0.0178   |
|  epoch 49 |   0.0150   |
|  epoch 50 |   0.0150   |
|  epoch 51 |   0.0153   |
|  epoch 52 |   0.0139   |
|  epoch 53 |   0.0150   |
|  epoch 54 |   0.0146   |
|  epoch 55 |   0.0160   |
|  epoch 56 |   0.0136   |
|  epoch 57 |   0.0139   |
|  epoch 58 |   0.0129   |
|  epoch 59 |   0.0132   |
|  epoch 60 |   0.0132   |
|  epoch 61 |   0.0133   |
|  epoch 62 |   0.0133   |
|  epoch 63 |   0.0135   |
|  epoch 64 |   0.0118   |
|  epoch 65 |   0.0134   |
|  epoch 66 |   0.0118   |
|  epoch 67 |   0.0122   |
|  epoch 68 |   0.0125   |
|  epoch 69 |   0.0105   |
|  epoch 70 |   0.0112   |
|  epoch 71 |   0.0115   |
|  epoch 72 |   0.0100   |
|  epoch 73 |   0.0106   |
|  epoch 74 |   0.0121   |
|  epoch 75 |   0.0104   |
|  epoch 76 |   0.0115   |
|  epoch 77 |   0.0111   |
|  epoch 78 |   0.0123   |
|  epoch 79 |   0.0097   |
|  epoch 80 |   0.0113   |
|  epoch 81 |   0.0096   |
|  epoch 82 |   0.0105   |
|  epoch 83 |   0.0106   |
|  epoch 84 |   0.0111   |
|  epoch 85 |   0.0099   |
|  epoch 86 |   0.0093   |
|  epoch 87 |   0.0102   |
|  epoch 88 |   0.0100   |
|  epoch 89 |   0.0102   |
|  epoch 90 |   0.0090   |
|  epoch 91 |   0.0100   |
|  epoch 92 |   0.0097   |
|  epoch 93 |   0.0091   |
|  epoch 94 |   0.0103   |
|  epoch 95 |   0.0091   |
|  epoch 96 |   0.0098   |
|  epoch 97 |   0.0093   |
|  epoch 98 |   0.0095   |
|  epoch 99 |   0.0092   |
| epoch 100 |   0.0094   |
+-----------+------------+
